tu	regions	root_tok	new_lines	new_regions	new_blocks	deepest	root_z3	line_def	region_def	block_def	missing	fill_z3	total_z	cum_z	blocks	pairs	srcbytes
123	4305	64	0	0	3	1479	185	0	0	29	15	38	270	37413	26722	277976	3592027
124	4306	131	0	0	1	995	351	0	0	47	24	56	463	37876	26723	277999	3613770
125	4141	54	0	0	0	1479	151	0	0	0	0	0	167	38043	26723	277999	3351255
126	4294	46	0	0	18	1479	134	0	0	11	6	20	192	38235	26741	278005	3594546
127	2380	15	0	0	0	1985	53	0	0	0	0	0	69	38304	26741	278005	1884073
128	5784	73	0	0	4	1617	206	0	0	60	30	69	337	38641	26745	278025	4548724
129	5353	184	0	0	11	1985	480	0	0	71	36	80	628	39269	26756	278055	4504775
130	4817	60	0	0	0	2817	179	0	0	11	6	20	237	39506	26756	278061	4032828
131	4804	47	0	0	1	721	141	0	0	0	0	0	157	39663	26757	278062	4017390
132	4820	62	0	0	1	721	178	0	0	6	3	15	228	39891	26758	278065	4023086
133	4828	110	0	0	3	2122	316	0	0	18	9	27	384	40275	26761	278078	4083905
134	4792	46	0	0	1	1479	138	0	0	18	9	27	206	40481	26762	278086	4000328
135	4804	43	0	0	11	721	126	0	0	6	3	15	176	40657	26773	278091	4016744
136	4804	37	0	0	1	791	110	0	0	36	18	45	205	40862	26774	278101	4019214
137	4806	38	0	0	6	791	111	0	0	6	3	15	161	41023	26780	278104	4018349
138	4784	31	0	0	4	1479	102	0	0	12	6	21	161	41184	26784	278113	3997985
139	4788	33	0	0	0	1479	100	0	0	12	6	21	159	41343	26784	278119	3999841
140	4795	79	0	0	9	1333	235	0	0	12	6	21	294	41637	26793	278125	4015818
141	4788	32	0	0	1	1479	95	0	0	6	3	15	145	41782	26794	278128	3999183
142	4808	33	0	0	3	809	94	0	0	30	15	39	180	41962	26797	278139	4016853
143	5203	160	0	0	10	1599	425	0	0	28	15	37	509	42471	26807	278152	4338394
144	5667	121	0	0	14	970	336	0	0	40	21	49	438	42909	26821	278166	4431921
145	4784	25	0	0	0	1479	84	0	0	0	0	0	100	43009	26821	278169	3997474
146	5072	132	0	0	3	1479	334	0	0	0	0	0	350	43359	26824	278174	4197455
147	4788	28	0	0	0	1479	93	0	0	6	3	15	143	43502	26824	278177	4011867
148	5015	125	0	0	5	2122	339	0	0	0	0	0	355	43857	26829	278182	4191247
149	4804	25	0	0	2	809	78	0	0	12	6	21	137	43994	26831	278189	4017201
150	4804	23	0	0	0	809	78	0	0	12	6	21	137	44131	26831	278195	4016294
151	4804	23	0	0	2	809	78	0	0	0	0	0	94	44225	26833	278197	4016987
152	5225	112	0	0	8	1189	318	0	0	17	9	26	385	44610	26841	278207	4393452
153	5217	60	0	0	6	1479	180	0	0	6	3	15	230	44840	26847	278212	4378669
154	4903	136	0	0	5	2085	370	0	0	64	33	73	508	45348	26852	278238	4113206
155	4869	159	0	0	4	995	412	0	0	51	27	60	531	45879	26856	278264	4022825
156	5898	149	0	0	10	995	392	0	0	24	12	33	469	46348	26866	278273	4861153
157	4305	38	0	0	1	1479	120	0	0	15	9	24	185	46533	26867	278281	3592027
158	4306	114	0	0	13	995	316	0	0	6	3	15	366	46899	26880	278288	3613770
159	6343	427	0	0	8	1985	974	0	0	80	42	89	1137	48036	26888	278341	5107980
160	5996	227	0	0	5	1212	564	0	0	183	93	165	854	48890	26893	278405	4798397
161	5858	275	0	0	11	1212	662	0	0	95	48	104	846	49736	26904	278452	4695033
162	5700	84	0	0	2	1212	234	0	0	12	6	21	293	50029	26906	278469	4629259
163	3791	171	0	0	4	634	449	0	0	35	18	44	543	50572	26910	278500	3202923
164	6013	194	0	0	18	1212	494	0	0	35	18	44	588	51160	26928	278537	4967865
165	3042	76	0	0	4	634	214	0	0	23	12	32	290	51450	26932	278558	2432176
166	5209	68	0	0	5	1212	198	0	0	30	15	39	284	51734	26937	278574	4066790
167	4932	32	0	0	1	1212	105	0	0	0	0	0	121	51855	26938	278579	3878066
168	6175	187	0	0	10	1212	473	0	0	402	201	272	978	52833	26948	278664	4847210
169	5737	198	0	0	8	860	511	0	0	67	36	76	655	53488	26956	278714	4714026
170	5809	182	0	0	10	977	475	0	0	36	18	45	570	54058	26966	278737	4815677
171	3014	20	0	0	0	1985	69	0	0	0	0	0	85	54143	26966	278741	2418677
172	5836	212	0	0	4	860	524	0	0	51	27	60	643	54786	26970	278776	4795275
173	3042	27	0	0	0	634	87	0	0	11	6	20	145	54931	26970	278784	2440976
174	5809	141	0	0	11	1212	372	0	0	30	15	39	458	55389	26981	278811	4728483
175	4935	28	0	0	2	1212	93	0	0	6	3	15	143	55532	26983	278817	3885286
176	5711	190	0	0	7	860	488	0	0	53	27	62	609	56141	26990	278856	4690247
177	5694	160	0	0	10	995	422	0	0	93	48	102	604	56745	27000	278898	4629874
178	138	19	0	0	0	77	66	0	0	12	6	21	125	56870	27000	278904	36623
179	89	10	0	0	0	77	39	0	0	0	0	0	55	56925	27000	278906	16345
180	138	18	0	0	0	77	63	0	0	6	3	15	113	57038	27000	278910	505863
181	307	24	0	0	0	112	81	0	0	0	0	0	97	57135	27000	278916	81638
182	394	39	0	0	0	91	118	0	0	6	3	15	168	57303	27000	278926	122450
183	92	13	0	0	0	77	48	0	0	0	0	0	64	57367	27000	278928	20196
184	142	25	0	0	0	39	84	0	0	18	9	27	152	57519	27000	278937	48023
185	395	85	0	0	0	110	213	0	0	30	15	39	299	57818	27000	278955	225239
186	148	26	0	0	0	77	87	0	0	6	3	15	137	57955	27000	278961	47225
187	448	135	0	0	1	110	323	0	0	0	0	0	339	58294	27001	278974	125943
188	1051	92	0	0	3	368	248	0	0	179	90	142	512	58806	27004	279010	1368503
189	1073	115	0	0	2	368	300	0	0	6	3	15	350	59156	27006	279015	1271379
190	917	39	0	0	3	368	112	0	0	12	6	21	171	59327	27009	279022	1113226
191	1218	326	0	0	4	368	658	0	0	18	9	27	726	60053	27013	279030	1204830
192	989	92	0	0	0	368	236	0	0	42	21	51	340	60393	27013	279048	1195923
193	1037	141	0	0	2	368	277	0	0	24	12	33	354	60747	27015	279059	1151622
194	886	18	0	0	1	368	63	0	0	12	6	21	122	60869	27016	279066	1091979
195	240	72	0	0	0	81	176	0	0	18	9	27	244	61113	27016	279076	534537
196	949	47	0	0	1	385	137	0	0	24	12	33	214	61327	27017	279090	1141169
197	950	50	0	0	0	368	146	0	0	18	9	27	214	61541	27017	279107	1142240
198	135	15	0	0	0	39	54	0	0	6	3	15	104	61645	27017	279112	181123
199	1210	239	0	0	4	175	543	0	0	26	15	35	625	62270	27021	279139	1333469
200	1040	100	0	0	1	175	262	0	0	24	12	33	339	62609	27022	279157	1231391
201	148	16	0	0	0	77	57	0	0	0	0	0	73	62682	27022	279161	50350
202	818	40	0	0	3	193	126	0	0	0	0	0	142	62824	27025	279167	604433
203	907	31	0	0	1	385	102	0	0	0	0	0	118	62942	27026	279170	1105007
204	827	18	0	0	0	368	63	0	0	0	0	0	79	63021	27026	279177	604270
205	320	31	0	0	0	110	102	0	0	6	3	15	152	63173	27026	279183	84418
206	1037	129	0	0	1	385	305	0	0	6	3	15	355	63528	27027	279194	1170887
207	182	32	0	0	0	77	105	0	0	6	3	15	155	63683	27027	279203	534699
208	137	11	0	0	0	77	42	0	0	0	0	0	58	63741	27027	279207	36285
209	489	180	0	0	0	112	375	0	0	6	3	15	425	64166	27027	279213	168987
210	2930	195	0	0	13	455	492	0	0	46	24	55	603	64769	27040	279237	2614184
211	1716	235	0	0	0	392	518	0	0	24	12	33	595	65364	27040	279254	1295121
212	90	16	0	0	0	66	57	0	0	0	0	0	73	65437	27040	279262	27881
213	2329	112	0	0	9	533	306	0	0	70	36	79	453	65890	27049	279288	1714743
214	1953	120	0	0	5	155	333	0	0	34	18	43	426	66316	27054	279315	1622114
215	1489	38	0	0	3	634	119	0	0	12	6	21	178	66494	27057	279322	1027044
216	5028	42	0	0	1	1212	127	0	0	6	3	15	177	66671	27058	279328	3914493
217	5996	199	0	0	18	1212	505	0	0	54	27	63	627	67298	27076	279353	4798397
218	5858	248	0	0	24	1212	604	0	0	36	18	45	699	67997	27100	279374	4695033
219	5700	62	0	0	6	1212	176	0	0	12	6	21	235	68232	27106	279383	4629259
220	3791	155	0	0	8	634	418	0	0	24	12	33	495	68727	27114	279397	3202923
221	6013	163	0	0	5	1212	426	0	0	47	24	56	538	69265	27119	279419	4968019
222	3042	73	0	0	8	634	210	0	0	15	9	24	275	69540	27127	279425	2432176
223	5209	52	0	0	2	1212	159	0	0	6	3	15	209	69749	27129	279435	4066790
224	4932	22	0	0	1	1212	75	0	0	0	0	0	91	69840	27130	279436	3878066
225	6175	169	0	0	6	1085	432	0	0	24	12	33	509	70349	27136	279450	4847210
226	5737	180	0	0	15	1085	475	0	0	36	18	45	570	70919	27151	279466	4714026
227	5809	166	0	0	8	977	437	0	0	36	18	45	532	71451	27159	279483	4815677
228	3014	20	0	0	0	1985	69	0	0	0	0	0	85	71536	27159	279483	2418677
229	5836	202	0	0	8	1085	497	0	0	4	3	13	545	72081	27167	279487	4795275
230	3042	26	0	0	1	1019	84	0	0	0	0	0	100	72181	27168	279490	2440976
231	5809	126	0	0	1	1212	337	0	0	12	6	21	396	72577	27169	279502	4728483
232	4935	23	0	0	1	1212	78	0	0	6	3	15	128	72705	27170	279505	3885286
233	5711	179	0	0	10	1085	461	0	0	24	12	33	538	73243	27180	279515	4690247
234	5694	148	0	0	16	1207	392	0	0	42	21	51	496	73739	27196	279533	4629874
235	138	18	0	0	0	77	63	0	0	6	3	15	113	73852	27196	279535	36623
236	89	10	0	0	0	77	39	0	0	0	0	0	55	73907	27196	279535	16345
237	138	17	0	0	0	77	60	0	0	0	0	0	76	73983	27196	279535	505863
238	307	23	0	0	0	112	78	0	0	0	0	0	94	74077	27196	279535	81638
239	394	38	0	0	2	91	117	0	0	0	0	0	133	74210	27198	279537	122450
240	92	13	0	0	0	77	48	0	0	0	0	0	64	74274	27198	279537	20196
241	142	24	0	0	0	66	81	0	0	0	0	0	97	74371	27198	279539	48023
242	395	82	0	0	0	110	210	0	0	42	21	51	314	74685	27198	279552	225239
243	148	25	0	0	1	77	84	0	0	0	0	0	100	74785	27199	279554	47225
244	448	132	0	0	1	110	314	0	0	0	0	0	330	75115	27200	279557	125943
245	1051	85	0	0	0	385	228	0	0	6	3	15	278	75393	27200	279561	1368503
246	1073	110	0	0	2	385	295	0	0	0	0	0	311	75704	27202	279562	1271379
247	917	31	0	0	1	368	102	0	0	6	3	15	152	75856	27203	279568	1113226
248	1218	320	0	0	12	385	642	0	0	0	0	0	658	76514	27215	279571	1204830
249	989	86	0	0	3	385	222	0	0	12	6	21	281	76795	27218	279577	1195923
250	1037	132	0	0	0	385	256	0	0	30	15	39	342	77137	27218	279584	1151622
251	886	16	0	0	0	385	57	0	0	0	0	0	73	77210	27218	279585	1091979
252	240	70	0	0	2	81	172	0	0	6	3	15	222	77432	27220	279589	534537
253	949	42	0	0	1	385	123	0	0	12	6	21	182	77614	27221	279593	1141169
254	950	47	0	0	1	368	138	0	0	6	3	15	188	77802	27222	279597	1142240
255	135	15	0	0	1	39	54	0	0	0	0	0	70	77872	27223	279597	181123
256	1210	238	0	0	4	183	542	0	0	6	3	15	592	78464	27227	279602	1333469
257	1040	97	0	0	30	175	257	0	0	6	3	15	307	78771	27257	279605	1231391
258	148	16	0	0	0	77	57	0	0	0	0	0	73	78844	27257	279605	50350
259	818	38	0	0	7	193	120	0	0	0	0	0	136	78980	27264	279608	604433
260	907	39	0	0	1	175	124	0	0	23	12	32	200	79180	27265	279623	1105007
261	827	28	0	0	0	175	91	0	0	30	15	39	177	79357	27265	279629	604270
262	320	30	0	0	1	110	95	0	0	0	0	0	111	79468	27266	279631	84418
263	1037	131	0	0	0	175	312	0	0	6	3	15	362	79830	27266	279637	1170887
264	182	32	0	0	0	77	105	0	0	0	0	0	121	79951	27266	279637	534699
265	137	11	0	0	0	77	42	0	0	0	0	0	58	80009	27266	279637	36285
266	489	180	0	0	2	112	375	0	0	0	0	0	391	80400	27268	279637	168987
267	2930	173	0	0	8	533	449	0	0	54	27	63	571	80971	27276	279657	2614184
268	1716	233	0	0	5	392	513	0	0	18	9	27	581	81552	27281	279665	1295121
269	90	16	0	0	0	66	57	0	0	0	0	0	73	81625	27281	279665	27881
270	2329	98	0	0	12	533	268	0	0	30	15	39	354	81979	27293	279678	1714743
271	1953	114	0	0	3	173	320	0	0	29	15	38	405	82384	27296	279691	1622114
272	1489	36	0	0	0	392	117	0	0	12	6	21	176	82560	27296	279699	1027044
273	5028	36	0	0	0	1589	109	0	0	24	12	33	186	82746	27296	279707	3914493
274	5844	122	0	0	10	1333	337	0	0	18	9	27	405	83151	27306	279725	4815022
275	5882	156	0	0	4	1333	403	0	0	65	33	74	542	83693	27310	279757	4763074
276	5830	264	0	0	4	628	651	0	0	61	33	70	786	84479	27314	279819	4744314
277	5679	187	0	0	2	2817	449	0	0	66	33	71	585	85064	27316	279857	4618428
278	5584	177	0	0	10	1085	452	0	0	55	30	64	578	85642	27326	279890	4547293
279	5131	130	0	0	9	1985	357	0	0	60	33	69	491	86133	27335	279942	4171872
280	5131	121	0	0	6	2010	336	0	0	54	27	63	458	86591	27341	279960	4171872
281	4713	231	0	0	5	1333	572	0	0	29	15	38	657	87248	27346	280003	3984887
282	5545	128	0	0	9	1617	348	0	0	23	12	32	424	87672	27355	280021	10086002
283	4481	200	0	0	7	1333	498	0	0	54	27	63	620	88292	27362	280044	3669623
284	485	58	0	0	5	208	154	0	0	0	0	0	170	88462	27367	280057	135080
285	1109	124	0	0	0	208	316	0	0	18	9	27	384	88846	27367	280082	681519
286	995	80	0	0	2	208	196	0	0	12	6	21	255	89101	27369	280094	651141
287	491	38	0	0	0	208	117	0	0	0	0	0	133	89234	27369	280108	133616
288	452	43	0	0	0	208	112	0	0	0	0	0	128	89362	27369	280118	125155
289	821	311	0	0	7	208	683	0	0	42	21	51	787	90149	27376	280147	4151819
290	434	29	0	0	0	267	89	0	0	6	3	15	139	90288	27376	280153	126039
291	523	89	0	0	0	267	228	0	0	12	6	21	287	90575	27376	280170	169241
292	10	7	0	0	0	4	30	0	0	0	0	0	46	90621	27376	280172	6179
293	506	71	0	0	2	267	187	0	0	6	3	15	237	90858	27378	280187	142295
294	463	57	0	0	0	267	144	0	0	0	0	0	160	91018	27378	280195	126769
295	353	13	0	0	0	267	48	0	0	0	0	0	64	91082	27378	280199	84063
296	1153	92	0	0	12	267	262	0	0	35	18	44	356	91438	27390	280227	679564
297	458	27	0	0	1	267	90	0	0	18	9	27	158	91596	27391	280241	127612
298	467	37	0	0	1	267	116	0	0	0	0	0	132	91728	27392	280251	131453
299	793	54	0	0	0	267	157	0	0	41	21	50	260	91988	27392	280271	477565
300	479	57	0	0	4	267	155	0	0	0	0	0	171	92159	27396	280281	137434
301	426	21	0	0	0	267	72	0	0	0	0	0	88	92247	27396	280287	119993
302	550	114	0	0	1	139	278	0	0	24	12	33	355	92602	27397	280298	144779
303	541	104	0	0	0	267	253	0	0	12	6	21	312	92914	27397	280312	149448
304	503	63	0	0	3	267	173	0	0	6	3	15	223	93137	27400	280326	141096
305	361	19	0	0	0	208	66	0	0	0	0	0	82	93219	27400	280330	86526
306	471	33	0	0	0	267	102	0	0	6	3	15	152	93371	27400	280345	129856
307	441	37	0	0	0	267	102	0	0	0	0	0	118	93489	27400	280351	122335
308	670	259	0	0	2	208	537	0	0	0	0	0	553	94042	27402	280355	170063
309	729	293	0	0	0	267	584	0	0	6	3	15	634	94676	27402	280365	178678
310	1174	75	0	0	4	267	209	0	0	18	9	27	277	94953	27406	280384	654063
311	503	71	0	0	0	208	192	0	0	6	3	15	242	95195	27406	280393	143144
312	482	50	0	0	0	108	146	0	0	18	9	27	214	95409	27406	280406	135260
313	482	46	0	0	0	267	134	0	0	12	6	21	193	95602	27406	280417	135264
314	522	75	0	0	2	208	201	0	0	12	6	21	260	95862	27408	280431	147287
315	473	47	0	0	4	108	133	0	0	0	0	0	149	96011	27412	280442	132858
316	478	46	0	0	0	108	136	0	0	12	6	21	195	96206	27412	280458	135391
317	475	40	0	0	0	108	120	0	0	0	0	0	136	96342	27412	280472	133383
318	470	38	0	0	1	108	113	0	0	0	0	0	129	96471	27413	280484	135025
319	472	36	0	0	2	108	108	0	0	6	3	15	158	96629	27415	280499	132536
320	469	33	0	0	1	108	102	0	0	6	3	15	152	96781	27416	280511	131563
321	482	43	0	0	0	108	127	0	0	6	3	15	177	96958	27416	280525	134859
322	492	68	0	0	1	108	187	0	0	0	0	0	203	97161	27417	280538	139821
323	485	44	0	0	0	253	129	0	0	6	3	15	179	97340	27417	280548	135971
324	469	34	0	0	1	108	106	0	0	0	0	0	122	97462	27418	280557	131566
325	470	34	0	0	0	137	106	0	0	6	3	15	156	97618	27418	280567	132200
326	499	57	0	0	1	253	163	0	0	6	3	15	213	97831	27419	280579	142383
327	479	48	0	0	1	267	143	0	0	6	3	15	193	98024	27420	280589	133440
328	504	62	0	0	2	253	176	0	0	6	3	15	226	98250	27422	280598	141448
329	476	39	0	0	0	137	126	0	0	0	0	0	142	98392	27422	280607	133159
330	482	46	0	0	0	137	133	0	0	0	0	0	149	98541	27422	280616	134220
331	484	44	0	0	1	137	131	0	0	6	3	15	181	98722	27423	280629	137408
332	489	51	0	0	2	267	150	0	0	6	3	15	200	98922	27425	280638	135693
333	507	76	0	0	2	137	205	0	0	18	9	27	273	99195	27427	280652	144060
334	492	47	0	0	0	253	138	0	0	6	3	15	188	99383	27427	280666	140239
335	5113	119	0	0	3	2010	327	0	0	24	12	33	404	99787	27430	280686	4164926
336	5113	116	0	0	9	2010	319	0	0	16	9	25	385	100172	27439	280692	4164926
337	1101	109	0	0	3	186	293	0	0	51	27	60	412	100584	27442	280720	716266
338	1652	140	0	0	1	192	365	0	0	23	12	32	441	101025	27443	280748	1158470
339	5580	142	0	0	5	1617	364	0	0	29	15	38	449	101474	27448	280773	8312967
340	364	35	0	0	0	123	109	0	0	6	3	15	159	101633	27448	280779	106247
341	1061	57	0	0	0	149	168	0	0	6	3	15	218	101851	27448	280786	745454
342	896	55	0	0	15	193	167	0	0	11	6	20	225	102076	27463	280799	622735
343	363	29	0	0	1	123	95	0	0	36	18	45	190	102266	27464	280809	101289
344	364	29	0	0	0	123	95	0	0	6	3	15	145	102411	27464	280815	104017
345	1127	96	0	0	2	186	262	0	0	102	51	96	441	102852	27466	280854	722000
346	5973	458	0	0	12	1572	1031	0	0	89	45	98	1206	104058	27478	280945	4982315
347	3480	66	0	0	2	2085	182	0	0	0	0	0	198	104256	27480	280955	2898696
348	5895	404	0	0	14	1572	927	0	0	28	15	37	1011	105267	27494	281036	5081800
349	5134	205	0	0	7	2010	504	0	0	47	24	56	616	105883	27501	281078	4178405
350	5139	221	0	0	1	1357	520	0	0	641	321	444	1317	107200	27502	281202	4079088
351	5215	376	0	0	11	1212	842	0	0	28	15	37	926	108126	27513	281227	3969986
352	2567	91	0	0	1	1333	233	0	0	6	3	15	283	108409	27514	281236	1940416
353	3619	106	0	0	3	1371	273	0	0	12	6	21	332	108741	27517	281253	2948419
354	4435	315	0	0	7	1371	702	0	0	24	12	33	779	109520	27524	281276	3661912
355	8622	2023	0	0	87	1371	4420	0	0	265	135	252	4839	114359	27611	281461	7893173
356	3203	45	0	0	2	2085	143	0	0	6	3	15	193	114552	27613	281470	2651516
357	4318	166	0	0	5	2010	423	0	0	52	27	61	543	115095	27618	281504	3776511
358	3347	82	0	0	2	1333	228	0	0	23	12	32	304	115399	27620	281521	2726135
359	4746	289	0	0	8	2085	687	0	0	71	36	80	835	116234	27628	281576	4307976
360	3874	114	0	0	1	1569	298	0	0	18	9	27	366	116600	27629	281592	3528091
361	4955	111	0	0	0	2085	309	0	0	36	21	45	407	117007	27629	281618	3901735
362	4123	104	0	0	4	1572	291	0	0	18	9	27	359	117366	27633	281629	3538280
363	4225	293	0	0	3	2085	622	0	0	12	6	21	681	118047	27636	281653	3493242
364	4500	366	0	0	1	2085	798	0	0	39	21	48	899	118946	27637	281696	3998131
365	4621	213	0	0	9	2010	527	0	0	50	30	59	648	119594	27646	281744	4437118
366	6341	842	0	0	13	707	1817	0	0	73	39	82	1970	121564	27659	281832	5269926
367	5185	262	0	0	2	1371	601	0	0	42	21	51	705	122269	27661	281861	4108593
368	5256	339	0	0	6	977	747	0	0	27	15	36	830	123099	27667	281900	4197063
369	3820	81	0	0	3	2122	218	0	0	6	3	15	268	123367	27670	281916	3306758
370	3138	92	0	0	0	2010	252	0	0	46	24	55	363	123730	27670	281941	2517710
371	3773	57	0	0	1	1333	175	0	0	6	3	15	225	123955	27671	281957	3225665
372	3980	231	0	0	12	2122	507	0	0	6	3	15	557	124512	27683	281974	3374161
373	3322	37	0	0	1	1333	119	0	0	25	15	34	200	124712	27684	281989	2672254
374	3355	68	0	0	0	977	190	0	0	0	0	0	206	124918	27684	282000	2755864
375	3296	17	0	0	0	2183	60	0	0	6	3	15	110	125028	27684	282004	2645980
376	3296	17	0	0	0	2183	60	0	0	0	0	0	76	125104	27684	282007	2650054
377	3294	20	0	0	0	2122	68	0	0	10	6	19	125	125229	27684	282013	2645188
378	3298	24	0	0	0	2122	80	0	0	0	0	0	96	125325	27684	282016	2644092
379	3636	52	0	0	0	977	160	0	0	11	6	20	218	125543	27684	282032	2992389
380	3296	17	0	0	1	2183	60	0	0	0	0	0	76	125619	27685	282035	2644063
381	3335	36	0	0	4	2122	111	0	0	0	0	0	127	125746	27689	282039	2683230
382	3311	12	0	0	0	2183	45	0	0	18	9	27	113	125859	27689	282048	2648685
383	5900	948	0	0	21	2010	2042	0	0	182	93	185	2352	128211	27710	282172	5077078
384	4247	129	0	0	2	2122	331	0	0	16	9	25	397	128608	27712	282190	3662317
385	5326	617	0	0	15	672	1353	0	0	131	69	140	1594	130202	27727	282274	4546784
386	4924	285	0	0	6	2010	664	0	0	42	21	51	768	130970	27733	282319	4176258
387	3844	96	0	0	2	977	265	0	0	11	6	20	323	131293	27735	282334	3227593
388	4995	475	0	0	13	970	1071	0	0	64	33	73	1209	132502	27748	282379	4359973
389	4325	129	0	0	5	2010	343	0	0	34	18	43	436	132938	27753	282419	3601167
390	4958	92	0	0	2	672	271	0	0	11	6	20	329	133267	27755	282442	4122635
391	5469	216	0	0	18	1572	541	0	0	48	24	57	654	133921	27773	282477	4522303
392	4601	202	0	0	6	2010	502	0	0	74	39	83	656	134577	27779	282515	3992110
393	4301	93	0	0	2	2010	261	0	0	18	9	27	329	134906	27781	282525	3618923
394	5342	159	0	0	5	1572	418	0	0	65	33	74	557	135463	27786	282558	4300098
395	4416	242	0	0	7	320	603	0	0	102	60	111	806	136269	27793	282620	3784300
396	3573	74	0	0	3	1371	218	0	0	30	15	39	304	136573	27796	282641	2991525
397	5853	391	0	0	9	1371	899	0	0	59	30	68	1029	137602	27805	282705	5034576
398	5142	635	0	0	33	782	1448	0	0	65	33	74	1587	139189	27838	282778	4942739
399	4542	164	0	0	3	1371	439	0	0	34	18	43	532	139721	27841	282810	3985017
400	5664	674	0	0	7	1371	1492	0	0	103	54	112	1690	141411	27848	282914	5082539
401	4173	165	0	0	6	1371	436	0	0	30	15	39	522	141933	27854	282938	3580335
402	5460	250	0	0	8	1795	622	0	0	64	33	73	760	142693	27862	282992	4521147
403	5700	277	0	0	12	1637	682	0	0	56	30	65	809	143502	27874	283045	4899071
404	4788	386	0	0	10	1637	901	0	0	47	24	56	1013	144515	27884	283089	4301885
405	6613	1025	0	0	17	2085	2306	0	0	150	78	159	2575	147090	27901	283211	5524028
406	3680	236	0	0	1	1637	527	0	0	165	84	133	776	147866	27902	283249	3022937
407	4217	182	0	0	6	1795	470	0	0	36	21	45	568	148434	27908	283292	3735024
408	4132	162	0	0	3	1795	417	0	0	17	9	26	484	148918	27911	283315	3721844
409	4029	210	0	0	5	2122	484	0	0	16	9	25	550	149468	27916	283331	3691333
410	3451	49	0	0	1	2122	139	0	0	0	0	0	155	149623	27917	283336	2839509
411	4461	113	0	0	1	2949	306	0	0	12	6	21	365	149988	27918	283347	3721718
412	5348	304	0	0	7	1477	710	0	0	47	24	56	822	150810	27925	283413	4653362
413	5505	176	0	0	2	2010	464	0	0	47	24	56	576	151386	27927	283461	4784163
414	4280	191	0	0	3	2010	469	0	0	17	9	26	536	151922	27930	283481	3739333
415	3919	67	0	0	3	1207	198	0	0	23	12	32	274	152196	27933	283500	3395392
416	3938	95	0	0	1	977	269	0	0	17	9	26	336	152532	27934	283517	3408124
417	3768	48	0	0	3	1795	151	0	0	18	9	27	219	152751	27937	283530	3232532
418	4269	95	0	0	5	1795	269	0	0	24	12	33	346	153097	27942	283548	3615904
419	3763	26	0	0	1	1477	86	0	0	0	0	0	102	153199	27943	283554	3229195
420	4153	93	0	0	4	1477	252	0	0	12	6	21	311	153510	27947	283570	3671020
421	3759	31	0	0	1	2949	98	0	0	0	0	0	114	153624	27948	283579	3226507
422	4392	150	0	0	4	1985	380	0	0	17	9	26	447	154071	27952	283593	3979806
423	4266	87	0	0	0	1477	242	0	0	18	9	27	310	154381	27952	283609	3659423
424	5324	288	0	0	0	1477	658	0	0	17	9	26	725	155106	27952	283629	4315138
425	3843	66	0	0	0	1477	183	0	0	0	0	0	199	155305	27952	283635	3293394
426	4098	118	0	0	4	2949	313	0	0	6	3	15	363	155668	27956	283647	3539227
427	5214	203	0	0	9	2183	509	0	0	22	12	31	584	156252	27965	283676	4256482
428	4600	280	0	0	4	2183	653	0	0	6	3	15	703	156955	27969	283687	3732323
429	3820	144	0	0	1	2085	378	0	0	47	24	56	490	157445	27970	283720	3175060
430	6386	450	0	0	16	1357	1052	0	0	66	33	75	1192	158637	27986	283793	5678167
431	6083	377	0	0	10	2010	874	0	0	59	30	68	1004	159641	27996	283872	5377862
432	4713	61	0	0	4	2010	185	0	0	5	3	14	234	159875	28000	283882	3719163
433	3801	75	0	0	6	2183	203	0	0	6	3	15	253	160128	28006	283889	3243739
434	4460	315	0	0	12	1572	706	0	0	34	21	43	802	160930	28018	283918	4108104
435	5818	363	0	0	15	616	887	0	0	124	78	133	1130	162060	28033	284003	5032747
436	3768	143	0	0	2	755	389	0	0	26	15	35	471	162531	28035	284029	3097477
437	5066	135	0	0	1	1357	331	0	0	18	9	27	399	162930	28036	284042	4105702
438	5461	352	0	0	4	2085	800	0	0	35	18	44	894	163824	28040	284084	4811038
439	3436	73	0	0	1	2010	214	0	0	6	3	15	264	164088	28041	284095	2783449
440	6833	859	0	0	11	1637	1929	0	0	160	84	169	2214	166302	28052	284234	5956737
441	4942	20	0	0	0	1617	69	0	0	12	6	21	128	166430	28052	284245	4090971
442	5103	72	0	0	5	1617	207	0	0	6	3	15	257	166687	28057	284255	4249536
443	5169	184	0	0	6	1795	486	0	0	40	21	49	588	167275	28063	284303	4325163
444	5253	207	0	0	1	755	506	0	0	12	6	21	565	167840	28064	284315	4437864
445	5003	124	0	0	7	2010	344	0	0	23	12	32	420	168260	28071	284339	3958651
446	6268	846	0	0	9	1985	1809	0	0	33	18	42	1901	170161	28080	284377	5047186
447	5509	149	0	0	13	2085	405	0	0	12	6	21	464	170625	28093	284394	4185181
448	4889	393	0	0	12	2085	906	0	0	63	33	72	1043	171668	28105	284445	4080758
449	5138	178	0	0	3	2010	470	0	0	46	24	55	581	172249	28108	284481	4331575
450	5614	214	0	0	6	2085	548	0	0	38	21	47	648	172897	28114	284530	4906786
451	6960	1234	0	0	30	1572	2655	0	0	84	42	93	2822	175719	28144	284616	6019250
452	4096	158	0	0	4	1585	422	0	0	54	29	63	546	176265	28148	284657	3506254
453	5363	630	0	0	15	2085	1409	0	0	131	69	140	1650	177915	28163	284747	4632628
