tu	regions	root_tok	new_lines	new_regions	new_blocks	deepest	root_z3	line_def	region_def	block_def	missing	fill_z3	total_z	cum_z	blocks	pairs	srcbytes
427	5214	235	0	0	5	2122	583	0	0	35	18	44	677	183677	23296	268182	4256442
428	4600	301	0	0	4	2122	705	0	0	6	3	15	755	184432	23300	268196	3732283
429	3820	173	0	0	3	2071	449	0	0	5	3	14	498	184930	23303	268221	3175020
430	6386	525	0	0	11	787	1233	0	0	85	45	94	1404	186334	23314	268335	5678127
431	6083	454	0	0	11	1467	1067	0	0	63	33	72	1204	187538	23325	268442	5377822
432	4713	78	0	0	2	1467	232	0	0	17	9	26	299	187837	23327	268459	3719123
433	3801	79	0	0	3	2122	213	0	0	16	9	25	279	188116	23330	268465	3243699
434	4460	351	0	0	27	2071	777	0	0	32	18	41	868	188984	23357	268492	4108064
435	5818	492	0	0	26	512	1175	0	0	180	108	189	1504	190488	23383	268602	5032707
436	3768	168	0	0	11	755	446	0	0	15	9	24	511	190999	23394	268640	3097437
437	5066	231	0	0	3	787	515	0	0	18	9	27	583	191582	23397	268651	4105662
438	5461	473	0	0	10	2071	1087	0	0	34	18	43	1180	192762	23407	268699	4810998
439	3436	81	0	0	3	1467	225	0	0	0	0	0	241	193003	23410	268710	2783409
440	6833	1001	0	0	25	716	2285	0	0	178	93	187	2597	195600	23435	268882	5956697
441	4942	39	0	0	1	787	124	0	0	5	3	14	173	195773	23436	268887	4090931
442	5103	106	0	0	7	787	296	0	0	12	6	21	355	196128	23443	268902	4249496
443	5169	248	0	0	12	716	630	0	0	42	21	51	734	196862	23455	268957	4325123
444	5253	295	0	0	3	755	679	0	0	18	9	27	747	197609	23458	268985	4437824
445	5003	151	0	0	3	1467	404	0	0	30	15	39	490	198099	23461	269024	3958611
446	6268	950	0	0	86	1998	2076	0	0	68	45	77	2230	200329	23547	269091	5047146
447	5509	454	0	0	4	2071	1010	0	0	95	60	104	1206	201535	23551	269142	4185141
448	4889	436	0	0	21	2071	1016	0	0	54	27	63	1138	202673	23572	269214	4080718
449	5138	218	0	0	11	1467	559	0	0	54	30	63	684	203357	23583	269274	4331535
450	5614	258	0	0	15	2071	656	0	0	65	36	74	798	204155	23598	269341	4906746
451	6960	1355	0	0	20	1094	2971	0	0	134	69	143	3215	207370	23618	269529	6019210
452	4096	183	0	0	8	1998	486	0	0	28	15	37	570	207940	23626	269565	3506214
453	5363	761	0	0	22	2071	1742	0	0	86	45	95	1914	209854	23648	269659	4632588
454	3959	176	0	0	5	716	469	0	0	35	18	44	563	210417	23653	269689	3394898
455	3979	210	0	0	7	970	545	0	0	55	30	64	671	211088	23660	269733	3346511
456	4678	424	0	0	11	970	1012	0	0	64	33	73	1150	212238	23671	269808	4006407
457	5077	483	0	0	21	716	1151	0	0	52	27	61	1271	213509	23692	269848	4383353
458	4734	536	0	0	18	716	1264	0	0	84	45	93	1434	214943	23710	269921	4080349
459	3806	157	0	0	5	2071	418	0	0	32	18	41	509	215452	23715	269955	3199731
460	4839	283	0	0	11	1340	699	0	0	59	30	68	829	216281	23726	270023	4256561
461	6172	872	0	0	17	716	1916	0	0	65	33	74	2055	218336	23743	270093	5055476
462	4643	465	0	0	17	2010	1096	0	0	101	57	110	1295	219631	23760	270185	4572104
463	3050	71	0	0	0	2010	192	0	0	6	3	15	242	219873	23760	270195	2494986
464	3936	267	0	0	2	2010	652	0	0	25	13	34	731	220604	23762	270255	3314203
465	4699	352	0	0	10	2010	844	0	0	36	18	45	939	221543	23772	270328	4065901
466	5128	273	0	0	13	1054	665	0	0	47	30	56	783	222326	23785	270387	4947046
467	3465	85	0	0	2	1054	234	0	0	4	3	13	282	222608	23787	270397	2895717
468	4654	574	0	0	15	2010	1328	0	0	54	30	63	1453	224061	23802	270515	7161752
469	3756	173	0	0	15	2010	451	0	0	6	3	15	501	224562	23817	270541	3168930
470	4182	303	0	0	9	2085	735	0	0	39	21	48	836	225398	23826	270581	3417429
471	4042	203	0	0	7	2010	523	0	0	12	6	21	582	225980	23833	270609	3426437
472	5538	455	0	0	6	2071	1074	0	0	139	72	148	1326	227306	23839	270713	4658806
473	5671	710	0	0	32	774	1653	0	0	98	51	107	1843	229149	23871	270871	4965765
474	6610	892	0	0	13	2085	2067	0	0	145	75	154	2328	231477	23884	271059	5537064
475	5656	408	0	0	11	2071	982	0	0	87	45	96	1155	232632	23895	271150	4791071
476	6440	838	0	0	28	2010	1955	0	0	168	87	177	2251	234883	23923	271310	5199570
477	5553	350	0	0	15	2085	852	0	0	56	30	65	979	235862	23938	271382	4577574
478	4440	278	0	0	14	977	680	0	0	17	9	26	747	236609	23952	271443	3806679
479	4410	285	0	0	11	977	688	0	0	27	15	36	771	237380	23963	271485	3873083
480	5284	561	0	0	20	2010	1304	0	0	44	24	53	1413	238793	23983	271595	4435945
481	5258	492	0	0	28	2071	1177	0	0	148	75	148	1432	240225	24011	271680	4732081
482	4035	246	0	0	3	2010	571	0	0	21	12	30	645	240870	24014	271716	3391433
483	5546	327	0	0	15	2085	799	0	0	80	42	89	962	241832	24029	271790	4570214
484	6671	1022	0	0	17	977	2293	0	0	124	66	133	2524	244356	24046	271899	5569645
485	4884	276	0	0	9	977	677	0	0	78	42	87	838	245194	24055	271961	4334452
486	4781	256	0	0	10	977	630	0	0	42	21	51	734	245928	24065	271993	4190166
487	6146	645	0	0	14	977	1456	0	0	68	36	77	1601	247529	24079	272050	5256438
488	4876	367	0	0	19	634	882	0	0	76	39	85	1038	248567	24098	272120	4205481
489	4753	278	0	0	9	672	691	0	0	75	39	84	846	249413	24107	272158	4130520
490	4838	273	0	0	16	774	662	0	0	34	18	43	755	250168	24123	272192	4231525
491	5077	198	0	0	5	1467	505	0	0	23	12	32	581	250749	24128	272231	4170957
492	3777	141	0	0	3	1540	372	0	0	19	12	28	444	251193	24131	272252	3110681
493	5569	667	0	0	52	774	1570	0	0	118	60	127	1789	252982	24183	272347	4836120
494	4372	266	0	0	3	977	633	0	0	22	12	31	708	253690	24186	272370	3763967
495	6357	1006	0	0	21	977	2220	0	0	33	18	42	2312	256002	24207	272443	5390366
496	4428	141	0	0	2	2122	385	0	0	6	3	15	435	256437	24209	272462	3880918
497	5850	414	0	0	23	1540	988	0	0	42	21	51	1092	257529	24232	272528	4926486
498	20758	15476	0	0	7	1054	31375	0	0	78	42	87	31536	289065	24239	272571	7594342
499	38686	32978	0	0	43	1000	68208	0	0	345	174	211	68625	357690	24282	272847	10967926
500	5542	339	0	0	4	1195	807	0	0	46	24	55	918	358608	24286	272897	4445248
501	5324	221	0	0	2	1195	517	0	0	0	0	0	533	359141	24288	272903	4279882
502	7286	2068	0	0	19	1195	3877	0	0	11	6	20	3935	363076	24307	272923	4616984
503	5659	561	0	0	4	1195	1113	0	0	17	9	26	1180	364256	24311	272933	4298855
504	5446	333	0	0	7	827	699	0	0	35	18	44	793	365049	24318	272950	4267886
505	6308	1182	0	0	3	1000	2180	0	0	18	9	27	2248	367297	24321	272966	4427618
506	5208	84	0	0	8	1000	232	0	0	12	6	21	291	367588	24329	272977	4232833
507	5581	480	0	0	15	1000	1068	0	0	42	24	51	1175	368763	24344	273021	4350091
508	5560	444	0	0	1	1000	891	0	0	58	30	67	1020	369783	24345	273039	4294461
509	5227	115	0	0	4	1000	296	0	0	6	3	15	346	370129	24349	273045	4230725
510	5432	242	0	0	9	1117	596	0	0	79	42	88	758	370887	24358	273094	4390216
511	5397	296	0	0	0	1117	634	0	0	30	15	39	720	371607	24358	273118	4262483
512	5195	81	0	0	6	1117	215	0	0	6	3	15	265	371872	24364	273125	4226097
513	7099	1918	0	0	2	1117	3430	0	0	30	15	39	3516	375388	24366	273143	4544228
514	5412	211	0	0	9	1117	533	0	0	35	18	44	627	376015	24375	273163	4388343
515	5965	641	0	0	6	1117	1310	0	0	18	9	27	1378	377393	24381	273180	4493542
516	5791	684	0	0	3	1117	1322	0	0	24	12	33	1399	378792	24384	273191	4318014
517	5521	372	0	0	9	1117	823	0	0	12	6	21	882	379674	24393	273214	4329668
518	5311	186	0	0	1	1344	409	0	0	18	9	27	477	380151	24394	273225	4242595
519	6258	1111	0	0	4	1344	2031	0	0	6	3	15	2081	382232	24398	273233	4401769
520	5260	118	0	0	3	1344	299	0	0	10	6	19	356	382588	24401	273245	4283477
521	6756	1605	0	0	1	1344	2909	0	0	12	6	21	2968	385556	24402	273254	4462691
522	5371	241	0	0	2	1344	497	0	0	6	3	15	547	386103	24404	273260	4254712
523	5473	317	0	0	17	1344	766	0	0	27	15	36	849	386952	24421	273302	4428032
524	7195	2062	0	0	1	1344	3711	0	0	18	9	27	3779	390731	24422	273312	4520647
525	5961	897	0	0	7	1344	1771	0	0	51	27	60	1890	392621	24429	273338	4401296
526	5327	170	0	0	1	1664	373	0	0	12	6	21	432	393053	24430	273348	4248188
527	5245	107	0	0	3	1664	260	0	0	6	3	15	310	393363	24433	273353	4232432
528	5552	431	0	0	0	1664	848	0	0	18	9	27	916	394279	24433	273366	4278888
529	9508	4430	0	0	2	1664	8818	0	0	6	3	15	8868	403147	24435	273388	4945461
530	5246	112	0	0	0	1664	281	0	0	0	0	0	297	403444	24435	273396	4241754
531	6036	897	0	0	4	1664	1602	0	0	0	0	0	1618	405062	24439	273400	4344924
532	5410	287	0	0	4	1664	591	0	0	18	9	27	659	405721	24443	273412	4260878
533	5205	57	0	0	1	1664	163	0	0	6	3	15	213	405934	24444	273419	4252199
534	5389	71	0	0	0	1887	197	0	0	12	6	21	256	406190	24444	273428	4395508
535	5415	273	0	0	0	1887	543	0	0	0	0	0	559	406749	24444	273432	4254922
536	5602	412	0	0	4	1887	809	0	0	0	0	0	825	407574	24448	273442	4440594
537	5566	421	0	0	0	1887	793	0	0	12	6	21	852	408426	24448	273452	4286462
538	5202	57	0	0	0	1887	149	0	0	0	0	0	165	408591	24448	273458	4230977
539	5474	329	0	0	1	1887	637	0	0	0	0	0	653	409244	24449	273464	4270057
540	5295	161	0	0	4	827	375	0	0	18	9	27	443	409687	24453	273476	4243550
541	5167	23	0	0	0	1117	77	0	0	18	9	27	145	409832	24453	273484	4220848
542	5209	62	0	0	0	1117	161	0	0	0	0	0	177	410009	24453	273489	4230351
543	7645	2552	0	0	6	1117	4802	0	0	6	3	15	4852	414861	24459	273510	4750135
544	7151	1914	0	0	61	827	3734	0	0	6	3	15	3784	418645	24520	273521	4917671
545	5412	318	0	0	5	1117	684	0	0	6	3	15	734	419379	24525	273539	4292497
546	5842	598	0	0	3	1117	1379	0	0	130	69	133	1613	420992	24528	273616	4855219
547	19554	13930	0	0	25	827	28094	0	0	77	39	86	28251	449243	24553	273686	7538658
548	5368	135	0	0	1	1117	321	0	0	6	3	15	371	449614	24554	273702	4306319
549	4964	130	0	0	2	827	366	0	0	53	27	62	487	450101	24556	273734	4022022
550	5185	38	0	0	1	1189	122	0	0	18	9	27	190	450291	24557	273746	4176499
551	2874	89	0	0	1	827	239	0	0	0	0	0	255	450546	24558	273751	2357931
552	5222	61	0	0	1	1189	187	0	0	12	6	21	246	450792	24559	273763	4218740
553	5222	60	0	0	6	1189	184	0	0	6	3	15	234	451026	24565	273771	4218621
554	4929	21	0	0	3	1189	71	0	0	12	6	21	130	451156	24568	273776	3877729
555	5467	137	0	0	12	1189	377	0	0	35	18	44	471	451627	24580	273807	4562245
556	5318	217	0	0	5	1189	535	0	0	183	93	157	817	452444	24585	273859	4052079
557	4964	128	0	0	11	827	363	0	0	10	6	19	420	452864	24596	273863	4022022
558	5185	32	0	0	2	1189	104	0	0	0	0	0	120	452984	24598	273865	4176499
559	2874	88	0	0	0	827	236	0	0	6	3	15	286	453270	24598	273867	2357931
560	5659	343	0	0	1	1170	788	0	0	18	9	27	856	454126	24599	273885	4405640
561	5244	268	0	0	150	1117	601	0	0	0	0	0	617	454743	24749	273892	4243226
562	108	23	0	0	0	26	76	0	0	0	0	0	92	454835	24749	273895	53323
563	5031	89	0	0	1	1170	248	0	0	6	3	15	298	455133	24750	273909	3963618
564	5558	152	0	0	13	1117	414	0	0	18	9	27	482	455615	24763	273940	4545002
565	5439	272	0	0	1	2074	552	0	0	18	9	27	620	456235	24764	273951	4333975
566	3410	166	0	0	2	2074	413	0	0	20	12	29	486	456721	24766	273971	2793933
567	5410	262	0	0	0	2074	529	0	0	6	3	15	579	457300	24766	273975	4275425
568	8079	2737	0	0	2	2074	5336	0	0	18	9	27	5404	462704	24768	274012	5033370
569	5267	75	0	0	1	2074	203	0	0	6	3	15	253	462957	24769	274020	4270527
570	5970	651	0	0	1	2074	1310	0	0	12	6	21	1369	464326	24770	274032	4452854
571	6784	1570	0	0	16	2074	2895	0	0	6	3	15	2945	467271	24786	274041	4589165
572	4301	531	0	0	2	2074	1043	0	0	17	9	26	1110	468381	24788	274064	3518746
573	5241	96	0	0	0	2844	229	0	0	12	6	21	288	468669	24788	274069	4234774
574	5491	379	0	0	9	2844	805	0	0	16	9	25	871	469540	24797	274089	4330275
575	5935	784	0	0	11	2844	1519	0	0	16	9	25	1585	471125	24808	274113	4382158
576	5848	392	0	0	21	1189	864	0	0	5	3	14	913	472038	24829	274140	5006311
577	5237	107	0	0	3	2122	289	0	0	12	6	21	348	472386	24832	274156	4256080
578	5241	95	0	0	0	2844	217	0	0	0	0	0	233	472619	24832	274160	4234847
579	5385	250	0	0	1	2844	513	0	0	0	0	0	529	473148	24833	274165	4269034
580	7800	2440	0	0	8	827	4554	0	0	16	9	25	4620	477768	24841	274201	5146630
581	1037	26	0	0	2	634	83	0	0	0	0	0	99	477867	24843	274202	671083
582	2967	119	0	0	3	977	318	0	0	11	6	20	376	478243	24846	274215	2421285
583	2641	271	0	0	9	256	673	0	0	70	36	79	820	479063	24855	274249	1971906
584	3360	128	0	0	4	774	343	0	0	11	6	20	401	479464	24859	274268	2659013
585	560	195	0	0	0	96	431	0	0	6	3	15	481	479945	24859	274275	157736
586	510	78	0	0	1	83	202	0	0	0	0	0	218	480163	24860	274286	149334
587	567	108	0	0	13	100	273	0	0	6	3	15	323	480486	24873	274295	148048
588	598	131	0	0	46	100	325	0	0	48	24	57	438	480924	24919	274311	155858
589	513	108	0	0	2	91	268	0	0	90	45	91	436	481360	24921	274336	119288
590	622	140	0	0	42	100	326	0	0	6	3	15	376	481736	24963	274345	185321
591	677	174	0	0	1	100	397	0	0	125	63	108	600	482336	24964	274376	202088
592	780	238	0	0	0	100	548	0	0	227	114	174	868	483204	24964	274426	205999
593	622	140	0	0	1	100	350	0	0	0	0	0	366	483570	24965	274432	160948
594	517	93	0	0	5	91	248	0	0	0	0	0	264	483834	24970	274440	117734
595	589	106	0	0	6	100	276	0	0	6	3	15	326	484160	24976	274448	163950
596	669	207	0	0	0	147	452	0	0	24	12	33	529	484689	24976	274462	156530
597	951	408	0	0	38	147	836	0	0	60	30	69	967	485656	25014	274486	226626
598	659	157	0	0	1	147	385	0	0	18	9	27	453	486109	25015	274500	161974
599	689	230	0	0	31	147	519	0	0	108	54	92	697	486806	25046	274528	150045
600	845	260	0	0	14	147	611	0	0	96	48	87	778	487584	25060	274553	212664
601	652	108	0	0	1	147	287	0	0	42	21	51	391	487975	25061	274571	165598
602	475	24	0	0	0	147	80	0	0	0	0	0	96	488071	25061	274579	123164
603	473	30	0	0	4	147	97	0	0	0	0	0	113	488184	25065	274584	122946
604	574	124	0	0	11	174	310	0	0	17	9	26	377	488561	25076	274594	131346
605	1138	517	0	0	6	174	1114	0	0	36	18	45	1209	489770	25082	274609	291332
606	492	37	0	0	1	174	106	0	0	6	3	15	156	489926	25083	274618	167793
607	495	39	0	0	0	174	109	0	0	6	3	15	159	490085	25083	274627	150784
608	4135	340	0	0	100	977	823	0	0	17	9	26	890	490975	25183	274652	3317187
609	629	348	0	0	0	110	698	0	0	6	3	15	748	491723	25183	274662	405044
610	1551	81	0	0	3	220	219	0	0	6	3	15	269	491992	25186	274679	886673
611	2503	225	0	0	8	149	565	0	0	180	93	160	850	492842	25194	274744	1933653
612	2632	303	0	0	26	149	737	0	0	25	15	34	818	493660	25220	274769	2038968
613	2737	403	0	0	25	155	938	0	0	58	30	67	1067	494727	25245	274820	2124918
614	2411	207	0	0	5	536	483	0	0	22	12	31	558	495285	25250	274857	1903616
615	2275	144	0	0	21	220	394	0	0	64	33	73	532	495817	25271	274898	1720292
616	2632	292	0	0	14	263	704	0	0	89	45	98	879	496696	25285	274941	2018320
617	2415	197	0	0	20	263	499	0	0	34	18	43	592	497288	25305	274971	1891818
618	2608	374	0	0	16	256	852	0	0	41	21	50	955	498243	25321	275010	1926845
619	80	13	0	0	0	64	47	0	0	0	0	0	63	498306	25321	275011	10897
620	2442	238	0	0	5	355	599	0	0	6	3	15	649	498955	25326	275045	1870485
621	2777	183	0	0	5	355	477	0	0	53	27	62	598	499553	25331	275078	2185632
622	2450	259	0	0	6	198	635	0	0	66	33	70	770	500323	25337	275111	1909978
623	2652	427	0	0	7	198	973	0	0	61	33	70	1108	501431	25344	275144	2009726
624	2584	191	0	0	8	355	499	0	0	34	18	43	592	502023	25352	275173	2045991
625	2515	245	0	0	42	536	576	0	0	22	12	31	651	502674	25394	275191	1933145
626	2425	119	0	0	2	634	339	0	0	17	9	26	406	503080	25396	275216	1869492
627	1884	184	0	0	74	143	435	0	0	45	27	54	548	503628	25470	275242	1421775
628	2276	93	0	0	11	634	269	0	0	15	9	24	334	503962	25481	275261	1724395
629	80	13	0	0	0	64	47	0	0	0	0	0	63	504025	25481	275262	21573
630	80	13	0	0	0	64	47	0	0	0	0	0	63	504088	25481	275262	134609
631	119	21	0	0	0	35	69	0	0	0	0	0	85	504173	25481	275262	31728
632	1718	142	0	0	3	242	380	0	0	12	6	21	439	504612	25484	275278	1324431
633	2448	381	0	0	4	256	759	0	0	27	15	36	842	505454	25488	275302	1855451
634	72335	72046	0	0	0	112	169561	0	0	4	3	13	169609	675063	25488	275313	15786220
635	3502	88	0	0	3	634	242	0	0	0	0	0	258	675321	25491	275329	2843558
636	3778	819	0	0	2	188	1756	0	0	29	15	38	1841	677162	25493	275352	2743945
637	122	13	0	0	0	64	47	0	0	0	0	0	63	677225	25493	275357	26416
638	450	56	0	0	1	112	161	0	0	12	6	21	220	677445	25494	275374	240449
639	373	41	0	0	3	112	126	0	0	6	3	15	176	677621	25497	275377	192673
640	441	61	0	0	5	112	173	0	0	6	3	15	223	677844	25502	275389	234693
641	472	65	0	0	2	112	189	0	0	18	9	27	257	678101	25504	275404	231035
642	127	17	0	0	0	64	59	0	0	6	3	15	109	678210	25504	275408	27037
643	315	36	0	0	0	112	115	0	0	6	3	15	165	678375	25504	275417	98068
644	586	96	0	0	4	112	257	0	0	30	15	39	343	678718	25508	275430	295786
645	455	67	0	0	4	112	188	0	0	6	3	15	238	678956	25512	275442	243881
646	411	43	0	0	7	112	137	0	0	18	9	27	205	679161	25519	275450	207260
647	475	72	0	0	3	112	196	0	0	42	21	51	300	679461	25522	275470	271916
648	897	351	0	0	2	112	779	0	0	30	15	39	865	680326	25524	275500	678429
649	653	114	0	0	16	138	280	0	0	18	9	27	348	680674	25540	275512	357349
650	586	80	0	0	3	112	213	0	0	42	21	51	317	680991	25543	275528	314933
651	682	163	0	0	7	112	421	0	0	12	6	21	480	681471	25550	275540	383768
652	654	101	0	0	6	138	262	0	0	36	18	45	357	681828	25556	275556	382138
653	656	99	0	0	31	138	258	0	0	24	12	33	335	682163	25587	275565	380304
654	677	102	0	0	4	138	272	0	0	108	54	97	455	682618	25591	275590	449358
655	689	109	0	0	3	138	293	0	0	18	9	27	361	682979	25594	275598	383220
656	828	256	0	0	7	112	584	0	0	12	6	21	643	683622	25601	275613	428114
657	690	105	0	0	3	138	277	0	0	18	9	27	345	683967	25604	275622	410272
658	623	109	0	0	11	112	285	0	0	24	12	33	362	684329	25615	275643	364664
659	646	113	0	0	2	112	303	0	0	36	18	45	398	684727	25617	275656	315364
660	644	113	0	0	4	112	299	0	0	18	9	27	367	685094	25621	275672	387967
661	736	201	0	0	4	112	456	0	0	24	12	33	533	685627	25625	275687	411140
662	474	44	0	0	1	138	131	0	0	0	0	0	147	685774	25626	275694	233729
663	476	85	0	0	7	112	236	0	0	6	3	15	286	686060	25633	275697	241459
664	181	74	0	0	0	64	199	0	0	0	0	0	215	686275	25633	275697	48632
665	885	258	0	0	0	96	526	0	0	6	3	15	576	686851	25633	275715	391675
666	499	217	0	0	1	96	448	0	0	0	0	0	464	687315	25634	275718	158708
667	931	253	0	0	8	123	515	0	0	12	6	21	574	687889	25642	275730	435028
668	943	320	0	0	3	45	720	0	0	12	6	21	779	688668	25645	275752	450862
669	5190	81	0	0	5	1559	224	0	0	24	12	33	301	688969	25650	275770	4078483
670	4940	112	0	0	16	633	304	0	0	40	21	49	406	689375	25666	275802	3913067
671	5404	561	0	0	21	633	1339	0	0	87	45	96	1512	690887	25687	275869	4161040
672	5038	55	0	0	1	1559	164	0	0	12	6	21	223	691110	25688	275883	4097684
673	4963	104	0	0	0	633	283	0	0	62	33	71	419	691529	25688	275904	3902434
674	4957	99	0	0	8	633	266	0	0	0	0	0	282	691811	25696	275908	3949779
675	4946	92	0	0	2	633	257	0	0	36	18	45	352	692163	25698	275921	3906578
676	4983	114	0	0	11	633	313	0	0	12	6	21	372	692535	25709	275929	3990983
677	4984	104	0	0	6	633	286	0	0	53	27	62	407	692942	25715	275947	3946935
678	4974	81	0	0	5	827	240	0	0	6	3	15	290	693232	25720	275960	3940084
679	5049	99	0	0	18	633	273	0	0	32	18	41	364	693596	25738	275979	4127845
680	5051	211	0	0	32	672	547	0	0	28	15	37	631	694227	25770	276017	4035532
681	5038	47	0	0	5	1559	149	0	0	0	0	0	165	694392	25775	276032	3974255
682	6	3	0	0	0	4	17	0	0	0	0	0	33	694425	25775	276032	250
683	5018	159	0	0	10	827	442	0	0	44	24	53	551	694976	25785	276074	3965765
684	5039	106	0	0	4	1313	311	0	0	35	18	44	405	695381	25789	276094	3921315
685	4965	81	0	0	2	1313	231	0	0	28	15	37	315	695696	25791	276107	3914627
686	5227	284	0	0	36	633	713	0	0	12	6	21	772	696468	25827	276131	4021525
687	5024	74	0	0	6	1313	215	0	0	17	9	26	282	696750	25833	276145	3990681
688	2526	253	0	0	31	1313	574	0	0	6	3	15	624	697374	25864	276159	1759465
