tu	raw	wire	cumulative_raw	cumulative_wire	keys	missing	occurrences	body_bytes
2104	1423013	74191	5783917376	292632304	19786	917	52190	133360
2105	1031200	63253	5784948576	292695557	14814	1118	39424	106013
2106	752592	32784	5785701168	292728341	10325	88	27545	49898
2107	743725	31984	5786444893	292760325	10195	54	27191	46709
2108	591229	23751	5787036122	292784076	7832	72	20799	36619
2109	10117	750	5787046239	292784826	188	16	355	1353
2110	918881	44625	5787965120	292829451	12539	289	33756	71701
2111	589171	22713	5788554291	292852164	7789	28	20709	34317
2112	605293	28106	5789159584	292880270	8066	294	21219	49382
2113	601278	25604	5789760862	292905874	7971	160	21059	43285
2114	579351	22899	5790340213	292928773	7639	50	20311	35466
2115	800907	35627	5791141120	292964400	10930	135	29083	56610
2116	808023	39391	5791949143	293003791	11025	301	29191	67055
2117	858655	38760	5792807798	293042551	11608	228	30744	67431
2118	582066	22353	5793389864	293064904	7688	21	20464	33503
2119	757458	32413	5794147322	293097317	10352	68	27604	48909
2120	600749	23644	5794748071	293120961	7861	55	20985	37077
2121	736246	31885	5795484317	293152846	10117	69	26921	46846
2122	762625	33654	5796246942	293186500	10392	109	27689	52676
2123	793075	36398	5797040017	293222898	11002	202	28884	57993
2124	752755	34036	5797792772	293256934	10371	112	27580	51339
2125	1108488	56708	5798901260	293313642	17039	121	45843	84949
2126	2027692	95946	5800928952	293409588	29228	254	72145	159801
2127	2228275	117302	5803157227	293526890	30372	1356	83701	224787
2128	2113782	106018	5805271009	293632908	29088	894	79030	200650
2129	2242609	107794	5807513618	293740702	30886	517	84080	189272
2130	2499302	122843	5810012920	293863545	35429	548	91543	222346
2131	2810501	134238	5812823421	293997783	39180	583	101177	252344
2132	2733210	121479	5815556631	294119262	38294	39	98973	200229
2133	2783568	125927	5818340199	294245189	38913	149	100581	211452
2134	2447682	112964	5820787881	294358153	34735	129	89904	187717
2135	2098064	94383	5822885945	294452536	29613	91	74611	151054
2136	1341160	64717	5824227105	294517253	19820	36	53690	97853
2137	2672115	129276	5826899220	294646529	38088	381	98673	229559
2138	2286060	106480	5829185280	294753009	32756	204	83442	182427
2139	65731	6004	5829251011	294759013	1202	208	2490	14263
2140	673525	30058	5829924536	294789071	9187	233	23912	48061
2141	430	117	5829924966	294789188	9	4	9	286
2142	683843	36062	5830608809	294825250	9500	527	24420	61448
2143	75441	4553	5830684250	294829803	1370	68	3132	9017
2144	673479	31090	5831357729	294860893	9240	264	23978	49509
2145	672921	31344	5832030650	294892237	9242	270	23908	51471
2146	691819	40232	5832722469	294932469	9718	727	24784	69444
2147	695952	38256	5833418421	294970725	9674	667	24868	70709
2148	654266	29709	5834072687	295000434	8999	239	23280	49375
2149	697827	36836	5834770514	295037270	9627	561	25099	63543
2150	1718058	137316	5836488572	295174586	24209	4686	56078	450463
2151	1744666	81519	5838233238	295256105	24206	218	65079	131631
2152	1741149	82923	5839974387	295339028	24161	170	64863	128388
2153	1726557	78822	5841700944	295417850	23915	13	64305	116414
2154	1740123	82506	5843441067	295500356	24147	165	64873	130691
2155	1734983	82597	5845176050	295582953	24037	121	64919	128330
2156	1729949	80188	5846905999	295663141	23943	41	64653	123811
2157	1255862	58004	5848161861	295721145	18011	73	47677	86480
2158	1598233	78041	5849760094	295799186	21986	314	59428	119634
2159	1265113	60702	5851025207	295859888	18039	42	48737	86954
2160	1612135	79453	5852637342	295939341	22284	327	60009	121444
2161	1603773	75470	5854241115	296014811	22099	152	59660	112105
2162	1925247	95513	5856166362	296110324	26865	706	72146	169942
2163	1956934	87114	5858123296	296197438	27030	51	73047	140726
2164	1915554	85769	5860038850	296283207	26665	35	71842	136968
2165	1903363	84747	5861942213	296367954	26439	28	71388	135635
2166	1287548	68366	5863229761	296436320	18600	475	49722	107343
2167	2070237	124338	5865299998	296560658	28826	1983	76254	268459
2168	1919588	89479	5867219586	296650137	26898	209	72186	146341
2169	1967219	104027	5869186805	296754164	27668	958	73697	189382
2170	1265929	60650	5870452734	296814814	18063	43	48771	86501
2171	1296495	67230	5871749229	296882044	18783	247	50089	103705
2172	1985531	97542	5873734760	296979586	27315	685	73541	175002
2173	1956541	87028	5875691301	297066614	26968	50	72697	137242
2174	1960141	88350	5877651442	297154964	27040	121	72878	140560
2175	1954706	85706	5879606148	297240670	26941	21	72617	134851
2176	1973401	91564	5881579549	297332234	27177	258	73234	151477
2177	2040953	102494	5883620502	297434728	27805	868	75103	200367
2178	1983491	94486	5885603993	297529214	27419	479	73553	163158
2179	1974786	92989	5887578779	297622203	27365	397	73400	156153
2180	1971818	90464	5889550597	297712667	27184	246	73179	149323
2181	1973913	92592	5891524510	297805259	27323	378	73358	154433
2182	1906219	84735	5893430729	297889994	26494	36	71542	136525
2183	1917828	86926	5895348557	297976920	26711	120	71983	142087
2184	1603194	72944	5896951751	298049864	22077	43	59639	110312
2185	1906538	84624	5898858289	298134488	26493	44	71478	136830
2186	1975820	89485	5900834109	298223973	27522	137	74005	147095
2187	2000002	98939	5902834111	298322912	27699	625	74321	173756
2188	1966099	87047	5904800210	298409959	27182	44	73171	140890
2189	1912013	88866	5906712223	298498825	26561	243	71644	144218
2190	1952401	86122	5908664624	298584947	26919	25	72622	134821
2191	1920228	86676	5910584852	298671623	26718	77	72078	137516
2192	1576336	75841	5912161188	298747464	22172	82	60935	115164
2193	1933994	86690	5914095182	298834154	27007	60	72594	140313
2194	2398644	166249	5916493826	299000403	33366	4088	89032	378644
2195	588270	26579	5917082096	299026982	7933	207	20815	43023
2196	709948	52962	5917792044	299079944	10023	1727	25353	122615
2197	972785	80450	5918764829	299160394	13915	3098	37069	198104
2198	976097	45765	5919740926	299206159	13639	176	37060	69460
2199	1236927	67185	5920977853	299273344	17623	863	46168	119753
2200	2188380	115020	5923166233	299388364	31064	1199	81269	220632
2201	1214112	55498	5924380345	299443862	17291	95	45548	81409
2202	1327570	63734	5925707915	299507596	19195	209	49956	94496
2203	580917	23812	5926288832	299531408	7746	86	20415	37440
2204	1984946	98494	5928273778	299629902	27631	790	73622	182323
2205	2868503	198106	5931142281	299828008	40179	5151	91918	515344
2206	1619904	151070	5932762185	299979078	23445	5196	58570	374600
