tu	raw	cumulative_raw	fastintern_wire	fastintern_cum_wire	grz2_cum_wire	grz2_group	grz2_group_closes	fastintern_ratio	grz2_ratio	grz2_fine_cum_wire	p29_wire	p29_cum_wire	p29_ratio	p29_b_root	p29_b_need	p29_b_fill
1696	2888579	4929140922	130940	257071260	50928109	17	0	19.17	96.79	52748398	5601	59269191	83.17	1534	46	3994
1697	2609537	4931750459	126627	257197887	50928109	17	0	19.17	96.84	52748398	21678	59290869	83.18	1393	247	20011
1698	2275003	4934025462	102661	257300548	50928109	17	0	19.18	96.88	52748398	4330	59295199	83.21	1018	46	3239
1699	2838162	4936863624	137554	257438102	50928109	17	0	19.18	96.94	52748398	42397	59337596	83.20	1616	476	40278
1700	2265193	4939128817	98629	257536731	50928109	17	0	19.18	96.98	52748398	1309	59338905	83.24	1019	25	238
1701	2274093	4941402910	101737	257638468	50928109	17	0	19.18	97.03	52748398	2782	59341687	83.27	114	79	2562
1702	2267712	4943670622	100014	257738482	50928109	17	0	19.18	97.07	52748398	1185	59342872	83.31	30	25	1103
1703	2352831	4946023453	117283	257855765	50928109	17	0	19.18	97.12	52779641	13476	59356348	83.33	410	333	12706
1704	2351475	4948374928	108933	257964698	50928109	17	0	19.18	97.16	52779641	7242	59363590	83.36	1391	213	5611
1705	2289822	4950664750	102016	258066714	50928109	17	0	19.18	97.21	52779641	3794	59367384	83.39	1271	107	2389
1706	2300100	4952964850	102050	258168764	50928109	17	0	19.18	97.25	52779641	2815	59370199	83.43	368	136	2284
1707	2268266	4955233116	99534	258268298	50928109	17	0	19.19	97.30	52779641	2100	59372299	83.46	1066	52	955
1708	2271867	4957504983	101645	258369943	50928109	17	0	19.19	97.34	52779641	2451	59374750	83.50	36	31	2357
1709	2344489	4959849472	117291	258487234	50928109	17	0	19.19	97.39	52779641	12332	59387082	83.52	351	282	11672
1710	2275297	4962124769	100415	258587649	50928109	17	0	19.19	97.43	52779641	1787	59388869	83.55	39	31	1690
1711	2271887	4964396656	107151	258694800	50928109	17	0	19.19	97.48	52811633	15245	59404114	83.57	70	67	15081
1712	2540058	4966936714	112810	258807610	50928109	17	0	19.19	97.53	52811633	2505	59406619	83.61	1253	73	1152
1713	1906076	4968842790	85091	258892701	50928109	17	0	19.19	97.57	52811633	2329	59408948	83.64	44	34	2224
1714	1908987	4970751777	84099	258976800	50928109	17	0	19.19	97.60	52811633	1465	59410413	83.67	60	37	1341
1715	1916860	4972668637	84300	259061100	50928109	17	0	19.19	97.64	52811633	1405	59411818	83.70	78	34	1266
1716	2076906	4974745543	94697	259155797	50928109	17	0	19.20	97.68	52811633	5818	59417636	83.73	134	119	5538
1717	2049226	4976794769	96630	259252427	50928109	17	0	19.20	97.72	52811633	9114	59426750	83.75	282	137	8668
1718	1957509	4978752278	91274	259343701	50928109	17	0	19.20	97.76	52811633	6684	59433434	83.77	327	85	6245
1719	1876966	4980629244	84880	259428581	50928109	17	0	19.20	97.80	52834596	201	59433635	83.80	56	25	93
1720	2119643	4982748887	104442	259533023	50928109	17	0	19.20	97.84	52834596	13440	59447075	83.82	659	118	12636
1721	1932164	4984681051	85288	259618311	50928109	17	0	19.20	97.88	52834596	1754	59448829	83.85	205	106	1416
1722	2036233	4986717284	88925	259707236	50928109	17	0	19.20	97.92	52834596	1643	59450472	83.88	529	46	1041
1723	2045517	4988762801	91143	259798379	50928109	17	0	19.20	97.96	52834596	3560	59454032	83.91	572	100	2861
1724	1897118	4990659919	87109	259885488	50928109	17	0	19.20	97.99	52834596	1018	59455050	83.94	42	34	915
1725	2976560	4993636479	136440	260021928	50928109	17	0	19.20	98.05	52834596	4565	59459615	83.98	940	89	3509
1726	2706706	4996343185	119907	260141835	50928109	17	0	19.21	98.11	52834596	2332	59461947	84.03	1246	46	1013
1727	3342799	4999685984	196230	260338065	50928109	17	0	19.20	98.17	52876328	80884	59542831	83.97	1284	945	78628
1728	2150757	5001836741	141433	260479498	50928109	17	0	19.20	98.21	52876328	36617	59579448	83.95	47	40	36503
1729	1914488	5003751229	86956	260566454	50928109	17	0	19.20	98.25	52876328	4012	59583460	83.98	276	79	3630
1730	1945507	5005696736	94707	260661161	50928109	17	0	19.20	98.29	52876328	9357	59592817	84.00	170	138	9022
1731	1899381	5007596117	86944	260748105	50928109	17	0	19.20	98.33	52876328	692	59593509	84.03	72	34	559
1732	2142937	5009739054	96682	260844787	50928109	17	0	19.21	98.37	52876328	4256	59597765	84.06	703	126	3400
1733	2173854	5011912908	102153	260946940	50928109	17	0	19.21	98.41	52876328	7578	59605343	84.08	717	31	6803
1734	1929279	5013842187	84968	261031908	50928109	17	0	19.21	98.45	52876328	1272	59606615	84.12	100	40	1105
1735	1936965	5015779152	84808	261116716	50928109	17	0	19.21	98.49	52931075	1477	59608092	84.15	288	31	1131
1736	3140734	5018919886	157714	261274430	50928109	17	0	19.21	98.55	52931075	124630	59732722	84.02	10886	7294	106423
1737	20986	5018940872	2059	261276489	50928109	17	0	19.21	98.55	52931075	1431	59734153	84.02	272	79	1053
1738	1126418	5020067290	62344	261338833	50928109	17	0	19.21	98.57	52931075	15340	59749493	84.02	4089	353	10871
1739	1492487	5021559777	103625	261442458	50928109	17	0	19.21	98.60	52931075	36762	59786255	83.99	5782	1019	29934
1740	1401363	5022961140	76650	261519108	50928109	17	0	19.21	98.63	52931075	13034	59799289	84.00	4951	308	7748
1741	1048171	5024009311	49614	261568722	50928109	17	0	19.21	98.65	52931075	5314	59804603	84.01	3337	84	1866
1742	950021	5024959332	43518	261612240	50928109	17	0	19.21	98.67	52931075	3381	59807984	84.02	2484	58	812
1743	1077843	5026037175	56768	261669008	50928109	17	0	19.21	98.69	52997775	9722	59817706	84.02	3359	133	6203
1744	1056209	5027093384	50199	261719207	50928109	17	0	19.21	98.71	52997775	4807	59822513	84.03	3101	40	1639
1745	974645	5028068029	46737	261765944	50928109	17	0	19.21	98.73	52997775	3393	59825906	84.04	873	37	2456
1746	1393606	5029461635	78983	261844927	50928109	17	0	19.21	98.76	52997775	15703	59841609	84.05	2363	297	13016
1747	1400884	5030862519	76336	261921263	50928109	17	0	19.21	98.78	52997775	14924	59856533	84.05	4586	250	10061
1748	714550	5031577069	32823	261954086	50928109	17	0	19.21	98.80	52997775	914	59857447	84.06	139	34	714
1749	1044296	5032621365	50035	262004121	50928109	17	0	19.21	98.82	52997775	5039	59862486	84.07	2290	120	2602
1750	762124	5033383489	34727	262038848	50928109	17	0	19.21	98.83	52997775	2890	59865376	84.08	1955	46	862
1751	798532	5034182021	36589	262075437	50928109	17	0	19.21	98.85	53020793	3495	59868871	84.09	1822	79	1567
1752	1032323	5035214344	47390	262122827	50928109	17	0	19.21	98.87	53020793	3746	59872617	84.10	3111	55	553
1753	16300	5035230644	814	262123641	50928109	17	0	19.21	98.87	53020793	156	59872773	84.10	25	22	82
1754	1295737	5036526381	72785	262196426	50928109	17	0	19.21	98.89	53020793	14838	59887611	84.10	5429	187	9195
1755	1113679	5037640060	54997	262251423	50928109	17	0	19.21	98.92	53020793	5712	59893323	84.11	3461	70	2154
1756	19591	5037659651	1720	262253143	50928109	17	0	19.21	98.92	53020793	901	59894224	84.11	48	43	783
1757	1060807	5038720458	55351	262308494	50928109	17	0	19.21	98.94	53020793	6686	59900910	84.12	942	137	5580
1758	1262794	5039983252	62059	262370553	50928109	17	0	19.21	98.96	53020793	6292	59907202	84.13	3722	64	2479
1759	18847	5040002099	1486	262372039	50928109	17	0	19.21	98.96	53036712	741	59907943	84.13	51	43	620
1760	1385857	5041387956	72399	262444438	50928109	17	0	19.21	98.99	53036712	10240	59918183	84.14	4748	92	5373
1761	1147355	5042535311	57732	262502170	50928109	17	0	19.21	99.01	53036712	7094	59925277	84.15	3706	191	3170
1762	1028746	5043564057	47191	262549361	50928109	17	0	19.21	99.03	53036712	4602	59929879	84.16	3364	79	1132
1763	1034204	5044598261	47761	262597122	51582242	18	1	19.21	97.80	53036712	3338	59933217	84.17	2731	67	513
1764	16456	5044614717	857	262597979	51582242	18	0	19.21	97.80	53036712	223	59933440	84.17	34	31	131
1765	1401483	5046016200	72485	262670464	51582242	18	0	19.21	97.82	53036712	10097	59943537	84.18	4639	105	5326
1766	1151278	5047167478	60688	262731152	51582242	18	0	19.21	97.85	53036712	11025	59954562	84.18	3653	222	7123
1767	1183979	5048351457	65424	262796576	51582242	18	0	19.21	97.87	53059549	13331	59967893	84.18	4032	138	9134
1768	1076991	5049428448	51696	262848272	51582242	18	0	19.21	97.89	53059549	4970	59972863	84.20	2797	49	2097
1769	1287338	5050715786	61415	262909687	51582242	18	0	19.21	97.92	53059549	6138	59979001	84.21	3909	58	2144
1770	1052867	5051768653	48433	262958120	51582242	18	0	19.21	97.94	53059549	3863	59982864	84.22	3354	46	436
1771	1254798	5053023451	65943	263024063	51582242	18	0	19.21	97.96	53059549	10143	59993007	84.23	4674	95	5347
1772	1346883	5054370334	66055	263090118	51582242	18	0	19.21	97.99	53059549	5721	59998728	84.24	1969	90	3635
1773	16308	5054386642	813	263090931	51582242	18	0	19.21	97.99	53059549	158	59998886	84.24	25	22	84
1774	1434581	5055821223	83355	263174286	51582242	18	0	19.21	98.01	53059549	22083	60020969	84.23	4305	235	17516
1775	1216824	5057038047	61028	263235314	51582242	18	0	19.21	98.04	53083854	6610	60027579	84.25	3365	93	3125
1776	1356428	5058394475	70947	263306261	51582242	18	0	19.21	98.06	53083854	10839	60038418	84.25	3753	73	6986
1777	1127912	5059522387	61080	263367341	51582242	18	0	19.21	98.09	53083854	9681	60048099	84.26	2559	84	7011
1778	1133559	5060655946	53302	263420643	51582242	18	0	19.21	98.11	53083854	4740	60052839	84.27	3154	52	1507
1779	16303	5060672249	812	263421455	51582242	18	0	19.21	98.11	53083854	157	60052996	84.27	25	22	83
1780	1040070	5061712319	48737	263470192	51582242	18	0	19.21	98.13	53083854	4314	60057310	84.28	3038	34	1215
1781	1880298	5063592617	97823	263568015	51582242	18	0	19.21	98.17	53083854	18530	60075840	84.29	6699	149	11655
1782	16332	5063608949	821	263568836	51582242	18	0	19.21	98.17	53083854	164	60076004	84.29	25	22	90
1783	1221894	5064830843	61352	263630188	51582242	18	0	19.21	98.19	53108102	7177	60083181	84.30	4765	64	2321
1784	1492464	5066323307	87212	263717400	51582242	18	0	19.21	98.22	53108102	21894	60105075	84.29	2601	108	19158
1785	1487981	5067811288	96109	263813509	51582242	18	0	19.21	98.25	53108102	29818	60134893	84.27	4250	64	25477
1786	1383774	5069195062	68678	263882187	51582242	18	0	19.21	98.27	53108102	7243	60142136	84.29	4454	67	2695
1787	19963	5069215025	1798	263883985	51582242	18	0	19.21	98.27	53108102	988	60143124	84.29	51	46	864
1788	713123	5069928148	33391	263917376	51582242	18	0	19.21	98.29	53108102	3704	60146828	84.29	2285	40	1352
1789	1036773	5070964921	49094	263966470	51582242	18	0	19.21	98.31	53108102	4885	60151713	84.30	3048	49	1761
1790	1502762	5072467683	120264	264086734	51582242	18	0	19.21	98.34	53108102	45324	60197037	84.26	1703	93	43501
1791	788082	5073255765	41027	264127761	51582242	18	0	19.21	98.35	53178291	7060	60204097	84.27	1818	189	5026
1792	16308	5073272073	815	264128576	51582242	18	0	19.21	98.35	53178291	158	60204255	84.27	25	22	84
1793	1598150	5074870223	79921	264208497	51582242	18	0	19.21	98.38	53178291	10961	60215216	84.28	4134	207	6593
1794	1428531	5076298754	76708	264285205	51582242	18	0	19.21	98.41	53178291	10767	60225983	84.29	4126	136	6478
1795	1407007	5077705761	71179	264356384	51582242	18	0	19.21	98.44	53178291	7382	60233365	84.30	3665	125	3565
1796	1444639	5079150400	76327	264432711	51582242	18	0	19.21	98.47	53178291	12026	60245391	84.31	5213	156	6630
1797	1207553	5080357953	60976	264493687	51582242	18	0	19.21	98.49	53178291	3923	60249314	84.32	1500	75	2321
1798	1434328	5081792281	75645	264569332	51582242	18	0	19.21	98.52	53178291	9814	60259128	84.33	4526	124	5137
1799	1432470	5083224751	76592	264645924	51582242	18	0	19.21	98.55	53208838	9061	60268189	84.34	2700	110	6224
1800	1214135	5084438886	62342	264708266	51582242	18	0	19.21	98.57	53208838	4375	60272564	84.36	1207	80	3061
1801	1392193	5085831079	67804	264776070	51582242	18	0	19.21	98.60	53208838	2889	60275453	84.38	1359	64	1439
1802	1456959	5087288038	77053	264853123	51582242	18	0	19.21	98.62	53208838	11732	60287185	84.38	3179	236	8290
1803	1031207	5088319245	47478	264900601	51582242	18	0	19.21	98.64	53208838	3844	60291029	84.40	3293	37	487
1804	1287334	5089606579	60774	264961375	51582242	18	0	19.21	98.67	53208838	5089	60296118	84.41	3444	37	1581
1805	1011056	5090617635	46028	265007403	51582242	18	0	19.21	98.69	53208838	600	60296718	84.43	353	34	186
1806	16266	5090633901	805	265008208	51582242	18	0	19.21	98.69	53208838	152	60296870	84.43	22	19	84
1807	717348	5091351249	34481	265042689	51582242	18	0	19.21	98.70	53221673	2268	60299138	84.43	404	74	1763
1808	722626	5092073875	32783	265075472	51582242	18	0	19.21	98.72	53221673	3561	60302699	84.44	2752	28	754
1809	675273	5092749148	29761	265105233	51582242	18	0	19.21	98.73	53221673	170	60302869	84.45	31	25	87
1810	16304	5092765452	814	265106047	51582242	18	0	19.21	98.73	53221673	157	60303026	84.45	25	22	83
1811	16300	5092781752	813	265106860	51582242	18	0	19.21	98.73	53221673	156	60303182	84.45	25	22	82
1812	16300	5092798052	812	265107672	51582242	18	0	19.21	98.73	53221673	156	60303338	84.45	25	22	82
1813	16308	5092814360	814	265108486	51582242	18	0	19.21	98.73	53221673	158	60303496	84.45	25	22	84
1814	16304	5092830664	814	265109300	51582242	18	0	19.21	98.73	53221673	157	60303653	84.45	25	22	83
1815	16308	5092846972	815	265110115	51582242	18	0	19.21	98.73	53222975	158	60303811	84.45	25	22	84
1816	1259408	5094106380	61151	265171266	51582242	18	0	19.21	98.76	53222975	7338	60311149	84.46	4073	121	3117
1817	723232	5094829612	36368	265207634	51582242	18	0	19.21	98.77	53222975	3312	60314461	84.47	101	79	3105
1818	16299	5094845911	816	265208450	51582242	18	0	19.21	98.77	53222975	163	60314624	84.47	22	19	95
1819	954331	5095800242	44163	265252613	51582242	18	0	19.21	98.79	53222975	3430	60318054	84.48	2490	34	879
1820	788114	5096588356	38841	265291454	51582242	18	0	19.21	98.81	53222975	5852	60323906	84.49	2022	43	3760
1821	768950	5097357306	35968	265327422	51582242	18	0	19.21	98.82	53222975	4261	60328167	84.49	2117	127	1990
1822	1145552	5098502858	74565	265401987	51582242	18	0	19.21	98.84	53222975	22954	60351121	84.48	3000	184	19743
1823	1085944	5099588802	59535	265461522	51582242	18	0	19.21	98.86	53251119	10692	60361813	84.48	3220	99	7346
1824	1110141	5100698943	62786	265524308	51582242	18	0	19.21	98.88	53251119	12578	60374391	84.48	2944	77	9530
1825	837092	5101536035	43209	265567517	51582242	18	0	19.21	98.90	53251119	4424	60378815	84.49	523	95	3779
1826	1070852	5102606887	53269	265620786	51582242	18	0	19.21	98.92	53251119	6432	60385247	84.50	3246	61	3098
1827	1215814	5103822701	60488	265681274	51582242	18	0	19.21	98.95	53251119	6591	60391838	84.51	4337	77	2150
1828	1414911	5105237612	80060	265761334	51582242	18	0	19.21	98.97	53251119	18253	60410091	84.51	1408	85	16733
1829	1244887	5106482499	70720	265832054	51582242	18	0	19.21	99.00	53251119	14457	60424548	84.51	4525	211	9694
1830	1195144	5107677643	57957	265890011	51582242	18	0	19.21	99.02	53251119	2033	60426581	84.53	703	73	1230
1831	1064649	5108742292	49403	265939414	51582242	18	0	19.21	99.04	53283011	4190	60430771	84.54	3313	61	789
1832	1536162	5110278454	137053	266076467	51582242	18	0	19.21	99.07	53283011	65459	60496230	84.47	2902	83	62447
1833	1088854	5111367308	53082	266129549	51582242	18	0	19.21	99.09	53283011	5650	60501880	84.48	2441	70	3112
1834	1053621	5112420929	49286	266178835	51582242	18	0	19.21	99.11	53283011	4628	60506508	84.49	3214	37	1350
1835	1048012	5113468941	48892	266227727	51582242	18	0	19.21	99.13	53283011	4374	60510882	84.50	2399	37	1911
1836	747607	5114216548	35536	266263263	51582242	18	0	19.21	99.15	53283011	4650	60515532	84.51	2454	49	2120
1837	1141693	5115358241	52007	266315270	51582242	18	0	19.21	99.17	53283011	3731	60519263	84.52	2855	58	791
1838	774771	5116133012	36550	266351820	51582242	18	0	19.21	99.18	53283011	4061	60523324	84.53	2057	46	1931
1839	16308	5116149320	815	266352635	51582242	18	0	19.21	99.18	53340086	158	60523482	84.53	25	22	84
1840	16308	5116165628	815	266353450	51582242	18	0	19.21	99.18	53340086	158	60523640	84.53	25	22	84
1841	16308	5116181936	815	266354265	51582242	18	0	19.21	99.18	53340086	158	60523798	84.53	25	22	84
1842	16304	5116198240	815	266355080	51582242	18	0	19.21	99.19	53340086	157	60523955	84.53	25	22	83
1843	16308	5116214548	813	266355893	51582242	18	0	19.21	99.19	53340086	158	60524113	84.53	25	22	84
1844	16304	5116230852	815	266356708	51582242	18	0	19.21	99.19	53340086	157	60524270	84.53	25	22	83
1845	16308	5116247160	815	266357523	51582242	18	0	19.21	99.19	53340086	158	60524428	84.53	25	22	84
1846	16308	5116263468	813	266358336	51582242	18	0	19.21	99.19	53340086	158	60524586	84.53	25	22	84
1847	16308	5116279776	814	266359150	51582242	18	0	19.21	99.19	53340661	158	60524744	84.53	25	22	84
1848	16300	5116296076	813	266359963	51582242	18	0	19.21	99.19	53340661	156	60524900	84.53	25	22	82
1849	16304	5116312380	816	266360779	51582242	18	0	19.21	99.19	53340661	157	60525057	84.53	25	22	83
1850	16308	5116328688	813	266361592	51582242	18	0	19.21	99.19	53340661	158	60525215	84.53	25	22	84
1851	16308	5116344996	815	266362407	51582242	18	0	19.21	99.19	53340661	158	60525373	84.53	25	22	84
1852	16292	5116361288	812	266363219	51582242	18	0	19.21	99.19	53340661	154	60525527	84.53	25	22	80
1853	16308	5116377596	815	266364034	51582242	18	0	19.21	99.19	53340661	158	60525685	84.53	25	22	84
1854	16308	5116393904	815	266364849	51582242	18	0	19.21	99.19	53340661	158	60525843	84.53	25	22	84
1855	16308	5116410212	815	266365664	51582242	18	0	19.21	99.19	53341251	158	60526001	84.53	25	22	84
1856	16454	5116426666	860	266366524	51582242	18	0	19.21	99.19	53341251	222	60526223	84.53	34	31	130
1857	973666	5117400332	45628	266412152	51582242	18	0	19.21	99.21	53341251	2950	60529173	84.54	2679	52	192
1858	16308	5117416640	815	266412967	51582242	18	0	19.21	99.21	53341251	158	60529331	84.54	25	22	84
1859	16308	5117432948	815	266413782	51582242	18	0	19.21	99.21	53341251	158	60529489	84.54	25	22	84
1860	16304	5117449252	815	266414597	51582242	18	0	19.21	99.21	53341251	157	60529646	84.54	25	22	83
1861	16304	5117465556	815	266415412	51582242	18	0	19.21	99.21	53341251	157	60529803	84.54	25	22	83
1862	777984	5118243540	34653	266450065	51582242	18	0	19.21	99.22	53341251	2286	60532089	84.55	2007	58	194
1863	783457	5119026997	40234	266490299	51582242	18	0	19.21	99.24	53345596	6718	60538807	84.56	2060	110	4521
1864	16296	5119043293	810	266491109	51582242	18	0	19.21	99.24	53345596	155	60538962	84.56	25	22	81
1865	1263613	5120306906	65841	266556950	51582242	18	0	19.21	99.26	53345596	10095	60549057	84.56	3549	117	6402
1866	766094	5121073000	35120	266592070	51582242	18	0	19.21	99.28	53345596	1299	60550356	84.58	216	55	1001
1867	782095	5121855095	37701	266629771	51582242	18	0	19.21	99.29	53345596	4866	60555222	84.58	1857	125	2857
1868	762765	5122617860	35226	266664997	51582242	18	0	19.21	99.31	53345596	3501	60558723	84.59	1961	52	1461
1869	852865	5123470725	43746	266708743	51582242	18	0	19.21	99.33	53345596	6664	60565387	84.59	1592	67	4978
1870	1040915	5124511640	47346	266756089	51582242	18	0	19.21	99.35	53345596	2949	60568336	84.61	2702	28	192
1871	16296	5124527936	813	266756902	51582242	18	0	19.21	99.35	53358039	155	60568491	84.61	25	22	81
1872	1139858	5125667794	51434	266808336	51582242	18	0	19.21	99.37	53358039	3234	60571725	84.62	2729	55	423
1873	1064712	5126732506	51112	266859448	51582242	18	0	19.21	99.39	53358039	6097	60577822	84.63	3430	76	2564
1874	1076553	5127809059	54980	266914428	51582242	18	0	19.21	99.41	53358039	7943	60585765	84.64	2641	61	5214
1875	769830	5128578889	36429	266950857	51883255	19	1	19.21	98.85	53358039	3484	60589249	84.65	1513	52	1892
1876	1094081	5129672970	51214	267002071	51883255	19	0	19.21	98.87	53358039	4552	60593801	84.66	3057	92	1376
1877	1138251	5130811221	53205	267055276	51883255	19	0	19.21	98.89	53358039	5959	60599760	84.67	3767	129	2036
1878	1804202	5132615423	84479	267139755	51883255	19	0	19.21	98.93	53358039	5862	60605622	84.69	2317	74	3444
1879	1838882	5134454305	98995	267238750	51883255	19	0	19.21	98.96	53384772	19037	60624659	84.69	2144	144	16722
1880	1188815	5135643120	70074	267308824	51883255	19	0	19.21	98.98	53384772	16226	60640885	84.69	2552	131	13516
1881	699640	5136342760	31438	267340262	51883255	19	0	19.21	99.00	53384772	2170	60643055	84.70	1797	43	303
1882	20413	5136363173	1030	267341292	51883255	19	0	19.21	99.00	53384772	307	60643362	84.70	85	22	173
1883	822079	5137185252	49920	267391212	51883255	19	0	19.21	99.01	53384772	11912	60655274	84.69	613	167	11105
1884	1137818	5138323070	51904	267443116	51883255	19	0	19.21	99.04	53384772	4113	60659387	84.71	2849	49	1188
1885	1273938	5139597008	73401	267516517	51883255	19	0	19.21	99.06	53384772	13105	60672492	84.71	1567	103	11408
1886	1743699	5141340707	82417	267598934	51883255	19	0	19.21	99.09	53384772	7110	60679602	84.73	3853	52	3178
1887	23641	5141364348	1717	267600651	51883255	19	0	19.21	99.09	53414718	837	60680439	84.73	171	34	605
1888	18727	5141383075	1116	267601767	51883255	19	0	19.21	99.10	53414718	423	60680862	84.73	90	28	278
1889	1212046	5142595121	61156	267662923	51883255	19	0	19.21	99.12	53414718	6834	60687696	84.74	4276	58	2473
1890	1194595	5143789716	70074	267732997	51883255	19	0	19.21	99.14	53414718	14868	60702564	84.74	3699	241	10901
1891	1494287	5145284003	80065	267813062	51883255	19	0	19.21	99.17	53414718	8516	60711080	84.75	1781	106	6602
1892	1168222	5146452225	62116	267875178	51883255	19	0	19.21	99.19	53414718	6552	60717632	84.76	98	72	6355
1893	1200152	5147652377	59680	267934858	51883255	19	0	19.21	99.22	53414718	2712	60720344	84.78	802	67	1816
1894	1122425	5148774802	53671	267988529	51883255	19	0	19.21	99.24	53414718	4316	60724660	84.79	3801	67	421
1895	16316	5148791118	816	267989345	51883255	19	0	19.21	99.24	53434299	160	60724820	84.79	25	22	86
1896	1285554	5150076672	72005	268061350	51883255	19	0	19.21	99.26	53434299	14302	60739122	84.79	2907	133	11235
1897	748551	5150825223	35363	268096713	51883255	19	0	19.21	99.28	53434299	691	60739813	84.80	40	31	593
1898	1145485	5151970708	55107	268151820	51883255	19	0	19.21	99.30	53434299	1199	60741012	84.82	701	37	434
1899	1391923	5153362631	69057	268220877	51883255	19	0	19.21	99.33	53434299	6805	60747817	84.83	4162	88	2528
1900	1343471	5154706102	66097	268286974	51883255	19	0	19.21	99.35	53434299	5294	60753111	84.85	2790	71	2406
1901	755317	5155461419	33705	268320679	51883255	19	0	19.21	99.37	53434299	2156	60755267	84.86	1693	31	405
1902	1432592	5156894011	78265	268398944	51883255	19	0	19.21	99.39	53434299	11600	60766867	84.86	3949	82	7542
1903	1477918	5158371929	103680	268502624	51883255	19	0	19.21	99.42	53473810	34391	60801258	84.84	4030	164	30170
1904	1024928	5159396857	47234	268549858	51883255	19	0	19.21	99.44	53473810	3258	60804516	84.85	2612	46	573
1905	1140278	5160537135	63017	268612875	51883255	19	0	19.21	99.46	53473810	10741	60815257	84.86	1136	130	9448
1906	772284	5161309419	37498	268650373	51883255	19	0	19.21	99.48	53473810	2623	60817880	84.87	150	55	2391
1907	1145098	5162454517	55434	268705807	51883255	19	0	19.21	99.50	53473810	3624	60821504	84.88	2112	49	1436
1908	1045523	5163500040	50418	268756225	51883255	19	0	19.21	99.52	53473810	2137	60823641	84.89	55	40	2015
1909	1115987	5164616027	53487	268809712	51883255	19	0	19.21	99.54	53473810	2520	60826161	84.91	1492	55	946
1910	1137105	5165753132	57652	268867364	51883255	19	0	19.21	99.56	53473810	6613	60832774	84.92	3496	46	3044
1911	1125364	5166878496	53944	268921308	51883255	19	0	19.21	99.59	53489486	4469	60837243	84.93	3439	40	963
1912	16300	5166894796	813	268922121	51883255	19	0	19.21	99.59	53489486	156	60837399	84.93	25	22	82
1913	762446	5167657242	34238	268956359	51883255	19	0	19.21	99.60	53489486	2524	60839923	84.94	1939	22	536
1914	1248788	5168906030	66654	269023013	51883255	19	0	19.21	99.63	53489486	8598	60848521	84.95	584	105	7882
1915	1152261	5170058291	55250	269078263	51883255	19	0	19.21	99.65	53489486	4812	60853333	84.96	4164	70	551
1916	16308	5170074599	815	269079078	51883255	19	0	19.21	99.65	53489486	158	60853491	84.96	25	22	84
1917	1059260	5171133859	50417	269129495	51883255	19	0	19.21	99.67	53489486	5899	60859390	84.97	3113	97	2662
1918	760006	5171893865	33978	269163473	51883255	19	0	19.21	99.68	53489486	2390	60861780	84.98	1885	28	450
1919	851205	5172745070	47448	269210921	51883255	19	0	19.21	99.70	53503535	9180	60870960	84.98	1982	88	7083
1920	1195040	5173940110	58978	269269899	51883255	19	0	19.21	99.72	53503535	2266	60873226	85.00	491	58	1690
1921	818824	5174758934	42468	269312367	51883255	19	0	19.21	99.74	53503535	7988	60881214	85.00	1925	43	5993
1922	781828	5175540762	35060	269347427	51883255	19	0	19.22	99.75	53503535	2555	60883769	85.01	1986	55	487
1923	1165586	5176706348	70531	269417958	51883255	19	0	19.21	99.78	53503535	16500	60900269	85.00	2893	156	13424
1924	74270	5176780618	5200	269423158	51883255	19	0	19.21	99.78	53503535	2438	60902707	85.00	400	40	1971
1925	1041941	5177822559	50191	269473349	51883255	19	0	19.21	99.80	53503535	4666	60907373	85.01	2349	55	2235
1926	1075978	5178898537	51405	269524754	51883255	19	0	19.21	99.82	53503535	4832	60912205	85.02	3528	49	1228
1927	784285	5179682822	39591	269564345	51883255	19	0	19.22	99.83	53524550	6304	60918509	85.03	2402	242	3633
1928	808127	5180490949	45576	269609921	51883255	19	0	19.21	99.85	53524550	8627	60927136	85.03	428	190	7982
1929	788465	5181279414	40012	269649933	51883255	19	0	19.21	99.86	53524550	4826	60931962	85.03	252	77	4470
1930	788346	5182067760	41789	269691722	51883255	19	0	19.21	99.88	53524550	6470	60938432	85.04	230	127	6086
1931	794114	5182861874	37801	269729523	51883255	19	0	19.22	99.89	53524550	2698	60941130	85.05	401	70	2200
1932	16296	5182878170	813	269730336	51883255	19	0	19.22	99.90	53524550	155	60941285	85.05	25	22	81
1933	23141	5182901311	3840	269734176	51883255	19	0	19.21	99.90	53524550	2142	60943427	85.04	25	22	2068
1934	774360	5183675671	38064	269772240	51883255	19	0	19.22	99.91	53524550	5306	60948733	85.05	2136	49	3094
1935	778548	5184454219	36670	269808910	51883255	19	0	19.22	99.93	53541990	1998	60950731	85.06	117	61	1793
1936	775518	5185229737	36111	269845021	51883255	19	0	19.22	99.94	53541990	3877	60954608	85.07	1983	75	1792
1937	16296	5185246033	813	269845834	51883255	19	0	19.22	99.94	53541990	155	60954763	85.07	25	22	81
1938	1084887	5186330920	53978	269899812	51883255	19	0	19.22	99.96	53541990	3313	60958076	85.08	627	74	2585
1939	1035957	5187366877	47254	269947066	51883255	19	0	19.22	99.98	53541990	3304	60961380	85.09	2322	58	897
1940	1375856	5188742733	75114	270022180	51883255	19	0	19.22	100.01	53541990	10261	60971641	85.10	2098	134	8002
