logical	job_id	ii_relative	actual_input	raw_bytes	compile_ns	duplicate_rows	compile_model
2313	cd056bb93d44288e383f2d1627c5b2a262ed103d25d5d760ab9d8169167f505d	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/dec_ans.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/dec_ans.cc	1822289	631657681	1	firefox-compile-v1-size-linear
2314	4520a2c57dd59af038d99177d7ed7501c2b44f6d4ccb6f684da40c4deef8d166	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/dec_cache.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/dec_cache.cc	2766270	1341980514	1	firefox-compile-v1-size-linear
2315	c044227c73d9c752cd38251a641cbcded7c560d8469602e0f5ef602ff5eb364c	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/dec_context_map.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/dec_context_map.cc	2362813	748941421	1	firefox-compile-v1-size-linear
2316	41477ebc4775911102db8e8dd5c3272097b6deefcd6106302b33c96d7fe5954c	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/dec_external_image.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/dec_external_image.cc	10486785	5634197386	1	firefox-compile-v1-size-linear
2317	b9d90882b22a65dfd11cf7ab90f0c2c029d1223f16f3ac0ec75739aba4742609	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/dec_frame.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/dec_frame.cc	2860228	1441741955	1	firefox-compile-v1-size-linear
2318	67908e529b3bfb7fbe9c3e717b3bb414eeb40b9506140afd216edccc623ed27c	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/dec_group_border.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/dec_group_border.cc	1838417	633205031	1	firefox-compile-v1-size-linear
2319	399c10f254ec7a67297558d77c7eb832e2b4160a1f01e866c3ed148313f9a102	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/dec_group.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/dec_group.cc	10984949	5888193332	1	firefox-compile-v1-size-linear
2320	1e47e895c6945331e082c31571d62be5c144701ed021383a89e7ed661500aba7	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/dec_huffman.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/dec_huffman.cc	1309832	598295130	1	firefox-compile-v1-size-linear
2321	0714310a0f8878a54ec27d9b126f2e01312a72830add12ce30f03e1ba79daf83	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/dec_modular.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/dec_modular.cc	10559876	5650533195	1	firefox-compile-v1-size-linear
2322	f6bb91b37b156d8b49b3e8affb0e471a93775f761ddaf84da3623135d084d900	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/dec_noise.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/dec_noise.cc	10476630	5631927748	1	firefox-compile-v1-size-linear
2323	e38681496746312e12ac794d5e428209fdf744274bfa858be7dbdcf7a2185ad2	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/decode.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/decode.cc	3117353	1686406431	1	firefox-compile-v1-size-linear
2324	0bce44415c63e9944ed9588be7246f75144840feb30f52ff5846c5aaeffb51e8	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/dec_patch_dictionary.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/dec_patch_dictionary.cc	2662677	1189709767	1	firefox-compile-v1-size-linear
2325	eadc5220a1764960e69c7d679481386d068c4d9db020998d15fcd1d11944af78	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/dec_xyb.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/dec_xyb.cc	10409181	5616852923	1	firefox-compile-v1-size-linear
2326	fbb5f445a95f18a8392b9cb2093f4e07f6af2ff8e913c951f1efef16e9c8bb76	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/entropy_coder.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/entropy_coder.cc	1941528	643097692	1	firefox-compile-v1-size-linear
2327	873c4c4396b6b54cd01a79be4eb78627669adaaa9eed3eb3c171aaf60c6535f1	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/epf.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/epf.cc	2730258	1289046685	1	firefox-compile-v1-size-linear
2328	110a77150e6441237f8bbcaefa7d79097451b19c58d585fda807e4aadf5890d0	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/fields.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/fields.cc	1968214	645657997	1	firefox-compile-v1-size-linear
2329	c7659e32586b2f8ab934f6501f17382eee746704184cfa6819145d0375b89dce	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/frame_header.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/frame_header.cc	2429821	847436090	1	firefox-compile-v1-size-linear
2330	b2df33e80111192a4fcdae3209b016c63c2e5fbaea88ac9f7455573d8fbd1b13	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/headers.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/headers.cc	1989475	647697817	1	firefox-compile-v1-size-linear
2331	224a487984b3840019040baf5e9d224b76ab89da22af258b9afc4ae49e465db2	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/huffman_table.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/huffman_table.cc	1300945	597829215	1	firefox-compile-v1-size-linear
2332	d5fb2871eb214ac1a1a2cdb27e283cc5fdccfda202bea374d6708fa3a67a3eac	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/icc_codec.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/icc_codec.cc	1857809	635065536	1	firefox-compile-v1-size-linear
2333	fe2a89752eb3700aea7591c03e86aa008fd7c8db9abac30d71b75b90a9222ac9	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/icc_codec_common.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/icc_codec_common.cc	1411536	603627124	1	firefox-compile-v1-size-linear
2334	7f412d515c577e0ce0bc16c23ee39786bcaccd9f493153446018fd4e576aadc1	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/image_bundle.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/image_bundle.cc	2469807	906211278	1	firefox-compile-v1-size-linear
2335	00efd41679244a31ed67acd0b5e277328aa1ce46d7f59fdcd583c185bcbe974d	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/image.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/image.cc	1449275	605605651	1	firefox-compile-v1-size-linear
2336	5717bc5d4dbeb2731275024010db925870a4eca16778b3353accaeb9fd85c11c	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/image_metadata.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/image_metadata.cc	2490272	936292662	1	firefox-compile-v1-size-linear
2337	9c4474f549c0f2299577844b8c4ef8ce48b94daff791a3e976e7eb60e936aa61	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/image_ops.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/image_ops.cc	1779108	627514815	1	firefox-compile-v1-size-linear
2338	0a78f80cdce8e0a672f1894e35f5c3d1225c5807cb48830b612d983b9b855ed8	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/loop_filter.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/loop_filter.cc	1750956	624813860	1	firefox-compile-v1-size-linear
2339	7667cb4196d01552e3e0f7e8af1f475825840f036b3d2b9b2c6142f405fe1155	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/luminance.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/luminance.cc	2310286	678477021	1	firefox-compile-v1-size-linear
2340	e6ba7e59e2a0a4fe8adf5a71d753776961a38d099aa0d2e45bc6a1012ea5621c	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/memory_manager_internal.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/memory_manager_internal.cc	1296378	597589783	1	firefox-compile-v1-size-linear
2341	df2eb73099a93231d90db7b4fa674164fa8ea9a110a27ebe50476b4ee8fb36e1	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/modular/encoding/dec_ma.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/modular/encoding/dec_ma.cc	1887405	637905031	1	firefox-compile-v1-size-linear
2342	b39306da141e270bef3e8ed4bfdc89c754b654d0b5c817e61f8ad0be685ee9bb	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/modular/encoding/encoding.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/modular/encoding/encoding.cc	2665850	1194373741	1	firefox-compile-v1-size-linear
2343	f60c3b4eb5414aebb291863a3f687ea054ca170db9d4c45e0f5a15e7e96e848c	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/modular/modular_image.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/modular/modular_image.cc	2344312	721746909	1	firefox-compile-v1-size-linear
2344	014528c0504b5be7ef3e6efe4ba0720fbf4253cbb057e2837683f00d0a2144e0	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/modular/transform/palette.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/modular/transform/palette.cc	2357447	741053969	1	firefox-compile-v1-size-linear
2345	d211e1656014e22e8c8b9af64eae752c3997dc16b3faecedbb8ae4d32055fb05	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/modular/transform/rct.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/modular/transform/rct.cc	10241671	5579414506	1	firefox-compile-v1-size-linear
2346	1b0086df926810894fa7bf28108324dd4b8e13e7f76d055a37828ecc5273ec2d	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/modular/transform/squeeze.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/modular/transform/squeeze.cc	10385064	5611462784	1	firefox-compile-v1-size-linear
2347	33e002bd846a5917aba19934c8af71f6477a8f0f1d1c35d8c14e74b87fb17aa1	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/modular/transform/transform.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/modular/transform/transform.cc	2351497	732308098	1	firefox-compile-v1-size-linear
2348	b1a260ef9fb4fa15a3f2f56395f365e78de3857a6acd958d09532a44b19bbafd	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/opsin_params.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/opsin_params.cc	1512515	608921109	1	firefox-compile-v1-size-linear
2349	3505b66497402980a8d8d140a1b8a6a33c0db6e8f16b9c6b32ef6a8428908770	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/passes_state.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/passes_state.cc	2516448	974768612	1	firefox-compile-v1-size-linear
2350	12ab2dc3d2e04b59a5bbd8ad23ae9986359952f93a68acad35f86ae4cf5dee78	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/quantizer.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/quantizer.cc	2321450	688142188	1	firefox-compile-v1-size-linear
2351	12df7d1b9228b67f0244384adc0f09543a6abb04bbbca29d13c026b8a167149a	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/quant_weights.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/quant_weights.cc	10760486	5695369450	1	firefox-compile-v1-size-linear
2352	8ed0383e42708c92d90907582688394e05bda3ee4ee12cdced97e3070dbbc6c9	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/low_memory_render_pipeline.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/low_memory_render_pipeline.cc	2505597	958818790	1	firefox-compile-v1-size-linear
2353	743e485158747d039a949f27c172667f978e7180bd49a9a355a8c02610e507a9	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/render_pipeline.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/render_pipeline.cc	2449943	877013300	1	firefox-compile-v1-size-linear
2354	1dcfd26f95b47cfbfb830a49996df992b4c93121eb08ee1eb8a3c9ddc8adcab4	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/simple_render_pipeline.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/simple_render_pipeline.cc	2465353	899664369	1	firefox-compile-v1-size-linear
2355	0a07f13961e994cf56a0fa0c57f657849eee392ca4f52659309df9cdadd47b6f	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/stage_blending.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/stage_blending.cc	10502548	5637720410	1	firefox-compile-v1-size-linear
2356	ef2a24f199601aa5eba3149854ce4e2212d8cd96ee7cff8974b3200e47bd6d4b	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/stage_chroma_upsampling.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/stage_chroma_upsampling.cc	10350714	5603785572	1	firefox-compile-v1-size-linear
2357	8fa5047f24bcb076be6821e425f520b509bc38856230f412d65b40385ff1669f	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/stage_cms.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/stage_cms.cc	10376268	5609496881	1	firefox-compile-v1-size-linear
2358	0c2b325e092a86889889f2289df52363e269f6c17ad9a69bab6f66660534f3d5	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/stage_epf.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/stage_epf.cc	10555811	5649624670	1	firefox-compile-v1-size-linear
2359	dcc56be1c8d9bd82892d95ab4b77eae1400c2183e9141165ca0cdf16b2e00c16	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/stage_from_linear.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/stage_from_linear.cc	10568035	5652356729	1	firefox-compile-v1-size-linear
2360	9c5cf54080c022067f8225d86cccaa064e6c09a62182b6817fb4942ba9ef3c99	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/stage_gaborish.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/stage_gaborish.cc	10301559	5592799450	1	firefox-compile-v1-size-linear
2361	19c8da5fafb1e3f610e26a5e36d97bc1958b3332d1986743eafa534e06394c1b	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/stage_noise.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/stage_noise.cc	10375838	5609400776	1	firefox-compile-v1-size-linear
2362	845da6e500248c6c09f1e32fe6f7b6ff9ca83836f98252e3b767ffe6eecd2f60	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/stage_patches.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/stage_patches.cc	2471616	908870317	1	firefox-compile-v1-size-linear
2363	7d4bfdefa5c93385a2d034af72b1af481410963df9e63c8534abf8356a77f7b3	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/stage_splines.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/stage_splines.cc	10316023	5596032148	1	firefox-compile-v1-size-linear
2364	41bb3891331782495480b3be8b552f98a2c5e90af9590418bc6c36a9c5eef1dc	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/stage_spot.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/stage_spot.cc	2413584	823569418	1	firefox-compile-v1-size-linear
2365	67a033f8ff84fbd3de09770fffed30528e13d0c9bc411ac1e7df696930faec0d	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/stage_to_linear.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/stage_to_linear.cc	10570480	5652903185	1	firefox-compile-v1-size-linear
2366	fed251acd6582b792270d91c95cce1527530006475baa9ae207b2ea017edeaef	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/stage_tone_mapping.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/stage_tone_mapping.cc	10594816	5658342271	1	firefox-compile-v1-size-linear
2367	9255d7b0b129f7e1c6883f6dc2591814c14aebf70c0bd7886cb63f075e4731c1	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/stage_upsampling.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/stage_upsampling.cc	10366533	5607321113	1	firefox-compile-v1-size-linear
2368	c208697b6022944e104987612c8e6005fc8fefbdd83360886b2ca6dc9d7e95a0	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/stage_write.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/stage_write.cc	10616878	5663273120	1	firefox-compile-v1-size-linear
2369	22777d4f9054b74135eacb8c0907ea2304e305abcfa894dd8d4853cf03039d3c	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/stage_xyb.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/stage_xyb.cc	10364725	5606917025	1	firefox-compile-v1-size-linear
2370	69ab4965cb0f0602ec7fd3fbd727f750c80fe2647097b66bc15bc082b200620e	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/stage_ycbcr.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/render_pipeline/stage_ycbcr.cc	10323136	5597621900	1	firefox-compile-v1-size-linear
2371	5d24d8cbe7e7e9db73d80848e26af0458d65c74d89c7a3fe38be6e23597a4fc3	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/simd_util.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/simd_util.cc	8753227	5246747868	1	firefox-compile-v1-size-linear
2372	85a3b5551a999c3393eb7df6bed0484e17dcb0eca3348380413a564f6ed1c8d8	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/splines.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/splines.cc	10345215	5602556548	1	firefox-compile-v1-size-linear
2373	0b74f7c9775922775516645eeec393377c45e4458b63db8373f4adb749ef1e9f	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/test_memory_manager.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/test_memory_manager.cc	156727	486787419	1	firefox-compile-v1-size-linear
2374	1d31fe03a642b84c49b3cacd56dd5375d241040566b7395587fc8ef872664253	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/toc.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/jxl/toc.cc	1943132	643251583	1	firefox-compile-v1-size-linear
2375	097a0b308ad375bd33217527b45ec5efdef8724e0dc627fa56e1826cbc9d4a58	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/threads/thread_parallel_runner.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/threads/thread_parallel_runner.cc	1235924	594420385	1	firefox-compile-v1-size-linear
2376	cea68e179feaece1ecd1a1aefcf4aba40cf77b32ef8ae571ebef90f4be2316a2	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/threads/thread_parallel_runner_internal.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/jpeg-xl/lib/threads/thread_parallel_runner_internal.cc	1444976	605380269	1	firefox-compile-v1-size-linear
2377	cdccdb50f599b77e9f4d414420bd53c53e8afac2cfaba31ca96a991243bf793a	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/libwebrtc/api/audio_codecs/opus/audio_encoder_opus_config.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/libwebrtc/api/audio_codecs/opus/audio_encoder_opus_config.cc	821753	564495561	1	firefox-compile-v1-size-linear
2378	5489099f0ed39e584dd13a9113917a540c866504f5c43c02cf77059858c98b19	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/libwebrtc/api/video/i210_buffer.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/libwebrtc/api/video/i210_buffer.cc	2514190	971449591	1	firefox-compile-v1-size-linear
2379	ace62170899f2452143b83ddd208c3ced08abfe0bcd8136344c29045d5a5de4d	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/libwebrtc/api/video/i410_buffer.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/libwebrtc/api/video/i410_buffer.cc	2510141	965497990	1	firefox-compile-v1-size-linear
2380	9b671922c3d7637072f24c4700bbf896e1d808412857944251a2a343929cbc06	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/libwebrtc/api/video/i422_buffer.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/libwebrtc/api/video/i422_buffer.cc	2511317	967226585	1	firefox-compile-v1-size-linear
2381	42dc4fbf322032e21d73061c46cc8a345eeeb4fe0359f73145aae6c51d258c43	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/libwebrtc/api/video/i444_buffer.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/libwebrtc/api/video/i444_buffer.cc	2510820	966496048	1	firefox-compile-v1-size-linear
2382	5297e7d374ec06a9c4fd8ff6b1170541899c54cb63f257705c85daa9e2e777d3	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/libwebrtc/audio/channel_send_frame_transformer_delegate.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/libwebrtc/audio/channel_send_frame_transformer_delegate.cc	2853766	1435593110	1	firefox-compile-v1-size-linear
2383	75352205c394858f329706c59b46d1a709c895db7ab78bfb166f7999f7e460ee	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/libwebrtc/modules/audio_coding/neteq/audio_vector.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/libwebrtc/modules/audio_coding/neteq/audio_vector.cc	2289823	676513763	1	firefox-compile-v1-size-linear
2384	cbebcf9293e75ea568dee218fed835131a8bd216967e144b49df031e1df67a95	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/libwebrtc/modules/audio_coding/neteq/underrun_optimizer.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/libwebrtc/modules/audio_coding/neteq/underrun_optimizer.cc	2320176	686269543	1	firefox-compile-v1-size-linear
2385	556fde39e5eebbd15e46a62cac445010dec21d4bcf30fd21da6697d6927319d4	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/libwebrtc/modules/audio_processing/aecm/aecm_core_c.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/libwebrtc/modules/audio_processing/aecm/aecm_core_c.cc	2356818	740129405	1	firefox-compile-v1-size-linear
2386	bff3db84495d1b3950ef0b4a5a42aac7db5a2e229eb8efb2f9ae6e93a54af8c1	tanksmall/scratch/ictmp/src3/gecko-dev/third_party/libwebrtc/modules/audio_processing/aecm/aecm_core.cc.ii	/tanksmall/scratch/ictmp/src3/gecko-dev/third_party/libwebrtc/modules/audio_processing/aecm/aecm_core.cc	2365242	752511794	1	firefox-compile-v1-size-linear
