pass	tu_ord	region_count	root_tokens	blocks_after	new_blocks	max_depth	deep_refs	root_raw	root_z1	root_z3	root_z6	changed	tok_per_reg
2	1634	1210	129	45102	15	11	119	387	332	332	332	1	0.1066
2	1635	1040	49	45117	12	14	41	147	143	143	143	1	0.0471
2	1636	148	10	45129	0	13	8	30	39	39	39	1	0.0676
2	1637	818	26	45129	2	14	23	78	87	87	87	1	0.0318
2	1638	907	23	45131	0	16	18	69	78	78	78	1	0.0254
2	1639	827	14	45131	3	16	11	42	51	51	51	1	0.0169
2	1640	320	19	45134	0	12	17	57	66	66	66	1	0.0594
2	1641	1037	68	45134	4	17	64	204	180	180	180	1	0.0656
2	1642	182	20	45138	5	13	17	60	69	69	69	1	0.1099
2	1643	137	7	45143	0	13	6	21	30	30	30	1	0.0511
2	1644	489	97	45143	1	10	94	291	243	243	243	1	0.1984
2	1645	2930	108	45144	15	14	98	324	298	298	298	1	0.0369
2	1646	1716	135	45159	8	14	128	405	330	330	330	1	0.0787
2	1647	90	12	45167	2	10	8	36	45	45	45	1	0.1333
2	1648	2329	61	45169	15	14	57	183	183	183	183	1	0.0262
2	1649	1953	70	45184	14	11	66	210	200	200	200	1	0.0358
2	1650	1489	29	45198	2	15	26	87	96	96	96	1	0.0195
2	1651	5028	38	45200	3	19	31	114	123	123	123	1	0.0076
2	1652	5844	115	45203	7	19	61	345	311	311	311	1	0.0197
2	1653	5882	139	45210	2	17	63	417	371	371	371	1	0.0236
2	1654	5830	245	45212	12	14	135	735	618	618	618	1	0.0420
2	1655	5679	194	45224	10	15	79	582	471	471	471	1	0.0342
2	1656	5584	151	45234	7	14	86	453	405	405	405	1	0.0270
2	1657	5131	107	45241	20	13	97	321	312	312	312	1	0.0209
2	1658	5131	91	45261	13	14	83	273	266	266	266	1	0.0177
2	1659	4713	196	45274	16	14	111	588	506	506	506	1	0.0416
2	1660	5545	114	45290	9	19	73	342	317	317	317	1	0.0206
2	1661	4481	166	45299	16	14	88	498	428	428	428	1	0.0370
2	1662	485	63	45315	2	12	26	189	182	182	182	1	0.1299
2	1663	1109	105	45317	1	12	53	315	286	286	286	1	0.0947
2	1664	995	81	45318	0	12	18	243	203	203	203	1	0.0814
2	1665	491	45	45318	11	12	20	135	135	135	135	1	0.0916
2	1666	452	47	45329	0	12	9	141	128	128	128	1	0.1040
2	1667	821	276	45329	15	12	51	828	599	599	599	1	0.3362
2	1668	434	34	45344	0	12	9	102	102	102	102	1	0.0783
2	1669	523	90	45344	4	12	25	270	239	239	239	1	0.1721
2	1670	10	7	45348	1	3	1	21	30	30	30	1	0.7000
2	1671	506	67	45349	2	12	25	201	181	181	181	1	0.1324
2	1672	463	59	45351	0	12	6	177	148	148	148	1	0.1274
2	1673	353	14	45351	0	12	4	42	51	51	51	1	0.0397
2	1674	1153	64	45351	9	12	40	192	188	188	188	1	0.0555
2	1675	458	25	45360	0	13	13	75	84	84	84	1	0.0546
2	1676	467	35	45360	2	13	12	105	114	114	114	1	0.0749
2	1677	793	45	45362	1	13	16	135	133	133	133	1	0.0567
2	1678	479	51	45363	1	13	15	153	145	145	145	1	0.1065
2	1679	426	21	45364	0	13	5	63	72	72	72	1	0.0493
2	1680	550	110	45364	1	11	19	330	268	268	268	1	0.2000
2	1681	541	106	45365	1	12	23	318	270	270	270	1	0.1959
2	1682	503	63	45366	1	12	26	189	176	176	176	1	0.1252
2	1683	361	25	45367	0	12	14	75	84	84	84	1	0.0693
2	1684	471	38	45367	6	12	19	114	114	114	114	1	0.0807
2	1685	441	41	45373	1	12	8	123	111	111	111	1	0.0930
2	1686	670	250	45374	2	14	24	750	518	518	518	1	0.3731
2	1687	729	293	45376	0	12	15	879	588	588	588	1	0.4019
2	1688	1174	63	45376	3	12	35	189	183	186	186	1	0.0537
2	1689	503	64	45379	2	15	25	192	179	179	179	1	0.1272
2	1690	482	51	45381	0	13	20	153	147	147	147	1	0.1058
2	1691	482	44	45381	1	12	17	132	128	128	128	1	0.0913
2	1692	522	70	45382	4	15	25	210	189	189	189	1	0.1341
2	1693	473	47	45386	2	13	19	141	137	137	137	1	0.0994
2	1694	478	48	45388	0	13	17	144	144	144	144	1	0.1004
2	1695	475	43	45388	9	13	19	129	129	129	129	1	0.0905
2	1696	470	35	45397	0	13	12	105	106	106	106	1	0.0745
2	1697	472	35	45397	1	13	14	105	114	114	114	1	0.0742
2	1698	469	32	45398	0	14	12	96	101	101	101	1	0.0682
2	1699	482	42	45398	5	14	14	126	126	126	126	1	0.0871
2	1700	492	68	45403	6	12	30	204	189	189	189	1	0.1382
2	1701	485	44	45409	0	14	14	132	129	129	129	1	0.0907
2	1702	469	40	45409	1	12	18	120	122	122	122	1	0.0853
2	1703	470	40	45410	0	12	17	120	122	122	122	1	0.0851
2	1704	499	54	45410	0	14	18	162	156	156	156	1	0.1082
2	1705	479	46	45410	0	12	17	138	136	136	136	1	0.0960
2	1706	504	57	45410	4	15	19	171	166	166	166	1	0.1131
2	1707	476	45	45414	2	12	18	135	135	135	135	1	0.0945
2	1708	482	50	45416	6	13	18	150	147	147	147	1	0.1037
2	1709	484	46	45422	2	13	16	138	139	139	139	1	0.0950
2	1710	489	46	45424	0	12	18	138	137	137	137	1	0.0941
2	1711	507	71	45424	2	13	30	213	197	197	197	1	0.1400
2	1712	492	46	45426	1	14	15	138	136	136	136	1	0.0935
2	1713	5113	85	45427	8	14	77	255	230	230	230	1	0.0166
2	1714	5113	79	45435	21	15	73	237	215	215	215	1	0.0155
2	1715	1101	78	45456	5	12	36	234	214	214	214	1	0.0708
2	1716	1652	87	45461	9	10	62	261	259	259	259	1	0.0527
2	1717	5580	134	45470	4	17	72	402	357	357	357	1	0.0240
2	1718	364	25	45474	0	10	18	75	84	84	84	1	0.0687
2	1719	1061	50	45474	5	11	34	150	159	159	159	1	0.0471
2	1720	896	40	45479	8	14	25	120	125	125	125	1	0.0446
2	1721	363	25	45487	6	11	13	75	84	84	84	1	0.0689
2	1722	364	21	45493	0	12	11	63	72	72	72	1	0.0577
2	1723	1127	71	45493	5	12	33	213	194	194	194	1	0.0630
2	1724	5973	416	45498	21	14	189	1248	974	974	974	1	0.0696
2	1725	3480	73	45519	7	15	42	219	211	211	211	1	0.0210
2	1726	5895	344	45526	22	15	172	1032	829	829	829	1	0.0584
2	1727	5134	188	45548	15	15	115	564	494	494	494	1	0.0366
2	1728	5139	163	45563	3	17	108	489	417	417	417	1	0.0317
2	1729	5215	302	45566	9	15	115	906	695	696	697	1	0.0579
2	1730	2567	88	45575	2	15	22	264	241	241	241	1	0.0343
2	1731	3619	87	45577	6	15	42	261	241	241	241	1	0.0240
2	1732	4435	282	45583	12	15	105	846	659	659	659	1	0.0636
2	1733	8622	1731	45595	70	15	654	5193	3857	3857	3857	1	0.2008
2	1734	3203	42	45665	5	15	29	126	135	135	135	1	0.0131
2	1735	4318	134	45670	9	16	76	402	359	359	359	1	0.0310
2	1736	3347	80	45679	6	15	47	240	232	232	232	1	0.0239
2	1737	4746	257	45685	14	16	131	771	643	643	643	1	0.0542
2	1738	3874	112	45699	5	15	63	336	313	313	313	1	0.0289
2	1739	4955	95	45704	7	16	63	285	277	277	277	1	0.0192
2	1740	4123	95	45711	12	16	57	285	261	261	261	1	0.0230
2	1741	4225	292	45723	4	16	64	876	652	653	652	1	0.0691
2	1742	4500	345	45727	12	17	106	1035	782	782	782	1	0.0767
2	1743	4621	182	45739	14	17	107	546	472	472	472	1	0.0394
2	1744	6341	758	45753	31	15	231	2274	1660	1660	1664	1	0.1195
2	1745	5185	245	45784	3	15	77	735	572	572	572	1	0.0473
2	1746	5256	326	45787	13	15	102	978	738	738	738	1	0.0620
2	1747	3820	92	45800	6	15	52	276	264	264	264	1	0.0241
2	1748	3138	75	45806	4	17	49	225	213	213	213	1	0.0239
2	1749	3773	70	45810	0	15	48	210	210	210	210	1	0.0186
2	1750	3980	236	45810	11	16	62	708	544	544	544	1	0.0593
2	1751	3322	37	45821	5	15	22	111	120	120	120	1	0.0111
2	1752	3355	76	45826	3	15	37	228	222	222	222	1	0.0227
2	1753	3296	23	45829	0	16	15	69	78	78	78	1	0.0070
2	1754	3296	23	45829	4	16	15	69	78	78	78	1	0.0070
2	1755	3294	19	45833	2	16	12	57	66	66	66	1	0.0058
2	1756	3298	22	45835	1	17	11	66	75	75	75	1	0.0067
2	1757	3636	55	45836	5	16	47	165	174	174	174	1	0.0151
2	1758	3296	19	45841	3	17	11	57	66	66	66	1	0.0058
2	1759	3335	37	45844	1	17	18	111	120	120	120	1	0.0111
2	1760	3311	14	45845	0	17	9	42	51	51	51	1	0.0042
2	1761	5900	793	45845	35	17	276	2379	1754	1754	1754	1	0.1344
2	1762	4247	121	45880	3	17	53	363	331	331	331	1	0.0285
2	1763	5326	527	45883	19	15	200	1581	1177	1177	1177	1	0.0989
2	1764	4924	244	45902	17	15	115	732	592	592	592	1	0.0496
2	1765	3844	90	45919	5	15	62	270	263	263	263	1	0.0234
2	1766	4995	419	45924	25	16	154	1257	951	951	951	1	0.0839
2	1767	4325	105	45949	5	15	57	315	283	283	283	1	0.0243
2	1768	4958	77	45954	7	16	56	231	222	222	222	1	0.0155
2	1769	5469	169	45961	14	16	103	507	442	442	442	1	0.0309
2	1770	4601	151	45975	18	16	87	453	388	388	388	1	0.0328
2	1771	4301	69	45993	12	16	50	207	195	195	195	1	0.0160
2	1772	5342	128	46005	9	17	85	384	357	357	357	1	0.0240
2	1773	4416	165	46014	15	15	125	495	445	448	448	1	0.0374
2	1774	3573	62	46029	5	16	44	186	185	185	185	1	0.0174
2	1775	5853	350	46034	17	16	154	1050	830	830	830	1	0.0598
2	1776	5142	533	46051	23	16	215	1599	1204	1204	1204	1	0.1037
2	1777	4542	133	46074	10	16	89	399	371	371	371	1	0.0293
2	1778	5664	608	46084	10	16	206	1824	1348	1348	1348	1	0.1073
2	1779	4173	137	46094	14	16	77	411	372	372	372	1	0.0328
2	1780	5460	219	46108	12	17	129	657	552	552	552	1	0.0401
2	1781	5700	221	46120	8	17	125	663	560	560	560	1	0.0388
2	1782	4788	314	46128	10	17	121	942	726	726	726	1	0.0656
2	1783	6613	888	46138	32	17	340	2664	1968	1968	1968	1	0.1343
2	1784	3680	186	46170	4	17	51	558	433	433	433	1	0.0505
2	1785	4217	150	46174	11	17	107	450	407	407	407	1	0.0356
2	1786	4132	140	46185	3	17	88	420	371	371	371	1	0.0339
2	1787	4029	204	46188	4	16	63	612	487	487	487	1	0.0506
2	1788	3451	51	46192	0	17	22	153	155	155	155	1	0.0148
2	1789	4461	136	46192	9	17	67	408	362	362	362	1	0.0305
2	1790	5348	294	46201	10	17	134	882	708	708	708	1	0.0550
2	1791	5505	154	46211	8	17	108	462	429	429	429	1	0.0280
2	1792	4280	179	46219	4	17	72	537	450	450	450	1	0.0418
2	1793	3919	73	46223	4	17	54	219	220	220	220	1	0.0186
2	1794	3938	89	46227	1	17	48	267	252	252	252	1	0.0226
2	1795	3768	52	46228	8	17	37	156	165	165	165	1	0.0138
2	1796	4269	90	46236	4	18	54	270	257	257	257	1	0.0211
2	1797	3763	32	46240	4	17	20	96	105	105	105	1	0.0085
2	1798	4153	82	46244	3	18	34	246	222	222	222	1	0.0197
2	1799	3759	31	46247	0	18	19	93	102	102	102	1	0.0082
2	1800	4392	144	46247	7	17	62	432	377	378	378	1	0.0328
2	1801	4266	88	46254	8	18	55	264	264	264	264	1	0.0206
2	1802	5324	210	46262	5	18	81	630	507	507	507	1	0.0394
2	1803	3843	57	46267	2	18	20	171	157	157	157	1	0.0148
2	1804	4098	109	46269	4	18	42	327	297	297	297	1	0.0266
2	1805	5214	169	46273	7	18	85	507	433	433	433	1	0.0324
2	1806	4600	341	46280	136	18	195	1023	774	774	774	1	0.0741
2	1807	3820	135	46416	3	17	60	405	366	366	366	1	0.0353
2	1808	6386	406	46419	14	17	179	1218	945	945	945	1	0.0636
2	1809	6083	350	46433	8	17	155	1050	820	820	820	1	0.0575
2	1810	4713	56	46441	5	17	47	168	172	172	172	1	0.0119
2	1811	3801	86	46446	2	19	42	258	247	247	247	1	0.0226
2	1812	4460	282	46448	8	18	88	846	654	654	654	1	0.0632
2	1813	5818	261	46456	26	16	199	783	665	665	665	1	0.0449
2	1814	3768	125	46482	3	18	68	375	357	357	357	1	0.0332
2	1815	5066	80	46485	9	17	62	240	226	226	226	1	0.0158
2	1816	5461	298	46494	6	18	137	894	700	700	700	1	0.0546
2	1817	3436	66	46500	3	18	35	198	197	197	197	1	0.0192
2	1818	6833	730	46503	22	17	293	2190	1647	1647	1647	1	0.1068
2	1819	4942	27	46525	4	18	22	81	90	90	90	1	0.0055
2	1820	5103	61	46529	0	18	42	183	186	186	186	1	0.0120
2	1821	5169	162	46529	13	18	117	486	442	442	442	1	0.0313
2	1822	5253	133	46542	4	18	88	399	365	365	365	1	0.0253
2	1823	5003	110	46546	4	18	61	330	308	308	308	1	0.0220
2	1824	6268	679	46550	7	18	235	2037	1487	1487	1487	1	0.1083
2	1825	5509	143	46557	39	18	104	429	391	391	391	1	0.0260
2	1826	4889	331	46596	10	19	140	993	770	770	770	1	0.0677
2	1827	5138	155	46606	7	18	101	465	426	426	426	1	0.0302
2	1828	5614	168	46613	16	19	115	504	455	455	455	1	0.0299
2	1829	6960	1100	46629	37	19	278	3300	2367	2364	2364	1	0.1580
2	1830	4096	133	46666	9	19	80	399	365	365	365	1	0.0325
2	1831	5363	516	46675	21	19	195	1548	1161	1161	1164	1	0.0962
2	1832	3959	87	46696	8	18	73	261	250	250	250	1	0.0220
2	1833	3979	125	46704	6	17	80	375	339	339	339	1	0.0314
2	1834	4678	309	46710	21	17	149	927	738	738	738	1	0.0661
2	1835	5077	239	46731	20	18	168	717	605	605	605	1	0.0471
2	1836	4734	389	46751	14	19	138	1167	877	877	877	1	0.0822
2	1837	3806	126	46765	2	19	60	378	337	337	337	1	0.0331
2	1838	4839	219	46767	15	17	126	657	558	558	558	1	0.0453
2	1839	6172	727	46782	13	18	186	2181	1565	1565	1565	1	0.1178
2	1840	4643	353	46795	27	19	187	1059	855	855	855	1	0.0760
2	1841	3050	56	46822	0	19	22	168	161	161	161	1	0.0184
2	1842	3936	185	46822	2	19	83	555	475	475	475	1	0.0470
2	1843	4699	292	46824	4	19	117	876	716	716	716	1	0.0621
2	1844	5128	183	46828	6	19	114	549	482	482	482	1	0.0357
2	1845	3465	66	46834	8	19	34	198	200	200	200	1	0.0190
2	1846	4654	431	46842	14	19	195	1293	1008	1008	1008	1	0.0926
2	1847	3756	124	46856	6	19	54	372	335	335	335	1	0.0330
2	1848	4182	230	46862	9	20	105	690	571	571	571	1	0.0550
2	1849	4042	143	46871	11	19	72	429	394	394	394	1	0.0354
2	1850	5538	358	46882	17	20	145	1074	833	833	833	1	0.0646
2	1851	5671	503	46899	22	17	248	1509	1174	1178	1178	1	0.0887
2	1852	6610	671	46921	31	20	316	2013	1535	1535	1535	1	0.1015
2	1853	5656	328	46952	18	20	175	984	794	794	794	1	0.0580
2	1854	6440	569	46970	23	19	252	1707	1323	1324	1324	1	0.0884
2	1855	5553	287	46993	13	20	156	861	707	707	707	1	0.0517
2	1856	4440	214	47006	7	19	99	642	536	536	536	1	0.0482
2	1857	4410	230	47013	5	19	82	690	562	562	562	1	0.0522
2	1858	5284	446	47018	23	19	179	1338	1029	1029	1029	1	0.0844
2	1859	5258	322	47041	30	20	170	966	794	794	794	1	0.0612
2	1860	4035	175	47071	45	19	94	525	438	438	438	1	0.0434
2	1861	5546	243	47116	13	20	149	729	627	627	627	1	0.0438
2	1862	6671	778	47129	29	17	238	2334	1692	1692	1692	1	0.1166
2	1863	4884	182	47158	10	18	109	546	469	469	469	1	0.0373
2	1864	4781	167	47168	14	17	100	501	429	429	429	1	0.0349
2	1865	6146	474	47182	12	19	164	1422	1031	1031	1035	1	0.0771
2	1866	4876	286	47194	20	12	159	858	686	689	690	1	0.0587
2	1867	4753	170	47214	17	17	99	510	425	425	425	1	0.0358
2	1868	4838	192	47231	9	17	79	576	478	478	478	1	0.0397
2	1869	5077	161	47240	6	19	77	483	424	424	424	1	0.0317
2	1870	3777	115	47246	1	20	45	345	325	325	325	1	0.0304
2	1871	5569	370	47247	35	17	239	1110	902	902	902	1	0.0664
2	1872	4372	223	47282	8	19	59	669	517	517	517	1	0.0510
2	1873	6357	864	47290	13	17	196	2592	1857	1857	1857	1	0.1359
2	1874	4428	122	47303	11	19	67	366	339	339	339	1	0.0276
2	1875	5850	316	47314	10	21	149	948	759	759	759	1	0.0540
2	1876	20758	15355	47324	9	17	106	46065	34027	30675	30654	1	0.7397
2	1877	38686	32468	47333	119	15	677	97404	73400	73400	65075	1	0.8393
2	1878	5542	295	47452	8	15	134	885	699	702	703	1	0.0532
2	1879	5324	236	47460	27	15	84	708	549	550	545	1	0.0443
2	1880	7286	2058	47487	23	15	79	6174	3883	3876	3876	1	0.2825
2	1881	5659	557	47510	5	16	53	1671	1090	1072	1050	1	0.0984
2	1882	5446	307	47515	5	18	33	921	631	631	610	1	0.0564
2	1883	6308	1170	47520	6	16	51	3510	2121	2121	2121	1	0.1855
2	1884	5208	72	47526	12	16	45	216	188	188	188	1	0.0138
2	1885	5581	428	47538	24	16	102	1284	918	917	896	1	0.0767
2	1886	5560	438	47562	3	17	42	1314	870	870	842	1	0.0788
2	1887	5227	109	47565	3	17	37	327	268	268	268	1	0.0209
2	1888	5432	183	47568	16	17	88	549	454	454	454	1	0.0337
2	1889	5397	286	47584	5	17	46	858	615	615	601	1	0.0530
2	1890	5195	67	47589	8	18	27	201	176	176	176	1	0.0129
2	1891	7099	1902	47597	1	18	26	5706	3381	3381	3381	1	0.2679
2	1892	5412	150	47598	13	18	77	450	386	386	386	1	0.0277
2	1893	5965	621	47611	3	18	42	1863	1198	1197	1169	1	0.1041
2	1894	5791	670	47614	4	19	32	2010	1271	1271	1235	1	0.1157
2	1895	5521	341	47618	11	19	68	1023	717	724	707	1	0.0618
2	1896	5311	177	47629	12	19	21	531	382	382	376	1	0.0333
2	1897	6258	1093	47641	0	19	16	3279	1976	1976	1976	1	0.1747
2	1898	5260	92	47641	1	19	27	276	223	223	223	1	0.0175
2	1899	6756	1591	47642	0	19	13	4773	2860	2857	2857	1	0.2355
2	1900	5371	228	47642	8	19	12	684	452	459	446	1	0.0425
2	1901	5473	249	47650	13	20	96	747	604	606	606	1	0.0455
2	1902	7195	2047	47663	0	20	7	6141	3675	3675	3675	1	0.2845
2	1903	5961	835	47663	17	20	64	2505	1603	1597	1548	1	0.1401
2	1904	5327	157	47680	0	20	8	471	339	339	337	1	0.0295
2	1905	5245	95	47680	1	20	8	285	214	214	214	1	0.0181
2	1906	5552	415	47681	1	20	17	1245	808	808	772	1	0.0747
2	1907	9508	4413	47682	4	20	50	13239	8879	8879	8879	1	0.4641
2	1908	5246	100	47686	1	20	18	300	243	240	240	1	0.0191
2	1909	6036	886	47687	2	20	7	2658	1621	1563	1563	1	0.1468
2	1910	5410	278	47689	1	20	24	834	573	573	557	1	0.0514
2	1911	5205	46	47690	0	20	8	138	121	121	121	1	0.0088
2	1912	5389	59	47690	8	20	24	177	174	174	174	1	0.0109
2	1913	5415	265	47698	1	20	5	795	524	524	504	1	0.0489
2	1914	5602	398	47699	1	20	12	1194	776	776	746	1	0.0710
2	1915	5566	414	47700	0	20	5	1242	790	790	756	1	0.0744
2	1916	5202	50	47700	0	20	5	150	128	128	128	1	0.0096
2	1917	5474	322	47700	1	20	5	966	624	624	600	1	0.0588
2	1918	5295	146	47701	1	18	20	438	319	319	316	1	0.0276
2	1919	5167	15	47702	0	20	3	45	54	54	54	1	0.0029
2	1920	5209	53	47702	0	20	4	159	132	132	132	1	0.0102
2	1921	7645	2498	47702	7	20	55	7494	4667	4669	4674	1	0.3267
2	1922	7151	1830	47709	29	17	66	5490	3415	3421	3421	1	0.2559
2	1923	5412	299	47738	3	20	46	897	637	637	619	1	0.0552
2	1924	5842	408	47741	13	17	222	1224	951	954	945	1	0.0698
2	1925	19554	13842	47754	12	19	96	41526	31010	28314	28305	1	0.7079
2	1926	5368	124	47766	2	20	16	372	304	304	305	1	0.0231
2	1927	4964	87	47768	12	19	79	261	257	257	257	1	0.0175
2	1928	5185	29	47780	1	18	25	87	96	96	96	1	0.0056
2	1929	2874	36	47781	3	19	32	108	117	117	117	1	0.0125
2	1930	5222	52	47784	6	19	38	156	165	165	165	1	0.0100
2	1931	5222	48	47790	1	19	34	144	153	153	153	1	0.0092
2	1932	4929	18	47791	7	19	15	54	63	63	63	1	0.0037
2	1933	5467	98	47798	10	19	58	294	280	280	280	1	0.0179
2	1934	5318	106	47808	20	19	65	318	280	280	280	1	0.0199
2	1935	4964	78	47828	15	19	71	234	224	224	224	1	0.0157
2	1936	5185	18	47843	1	19	14	54	63	63	63	1	0.0035
2	1937	2874	34	47844	3	19	31	102	111	111	111	1	0.0118
2	1938	5659	223	47847	1	20	45	669	494	494	491	1	0.0394
2	1939	5244	79	47848	3	20	72	237	199	199	199	1	0.0151
2	1940	108	17	47851	0	6	6	51	60	60	60	1	0.1574
2	1941	5031	70	47851	3	19	39	210	211	211	211	1	0.0139
2	1942	5558	114	47854	9	20	62	342	326	326	326	1	0.0205
2	1943	5439	262	47863	1	20	9	786	524	524	510	1	0.0482
2	1944	3410	150	47864	13	20	42	450	356	356	356	1	0.0440
2	1945	5410	253	47877	0	20	6	759	499	499	494	1	0.0468
2	1946	8079	2694	47877	5	20	58	8082	4981	4982	4982	1	0.3335
2	1947	5267	57	47882	2	20	14	171	156	156	156	1	0.0108
2	1948	5970	585	47884	2	20	19	1755	1098	1098	1073	1	0.0980
2	1949	6784	1504	47886	7	20	41	4512	2708	2708	2710	1	0.2217
2	1950	4301	507	47893	0	20	35	1521	975	974	946	1	0.1179
2	1951	5241	90	47893	0	20	4	270	197	197	197	1	0.0172
2	1952	5491	362	47893	11	20	48	1086	750	750	734	1	0.0659
2	1953	5935	768	47904	1	20	44	2304	1465	1465	1423	1	0.1294
2	1954	5848	314	47905	7	20	45	942	674	674	674	1	0.0537
2	1955	5237	91	47912	2	17	40	273	253	253	253	1	0.0174
2	1956	5241	90	47914	0	20	4	270	207	207	207	1	0.0172
2	1957	5385	245	47914	2	20	14	735	498	498	479	1	0.0455
2	1958	7800	2400	47916	0	19	62	7200	4435	4435	4435	1	0.3077
2	1959	1037	22	47916	3	12	15	66	75	75	75	1	0.0212
2	1960	2967	87	47919	1	20	26	261	243	243	243	1	0.0293
2	1961	2641	163	47920	8	11	104	489	440	440	440	1	0.0617
2	1962	3360	114	47928	3	12	51	342	320	320	320	1	0.0339
2	1963	560	189	47931	2	10	16	567	411	411	411	1	0.3375
2	1964	510	59	47933	0	13	27	177	172	172	172	1	0.1157
2	1965	567	51	47933	2	13	27	153	153	153	153	1	0.0899
2	1966	598	70	47935	4	13	35	210	191	191	191	1	0.1171
2	1967	513	54	47939	4	11	28	162	164	164	164	1	0.1053
2	1968	622	71	47943	3	13	43	213	191	191	191	1	0.1141
2	1969	677	121	47946	14	13	43	363	307	307	307	1	0.1787
2	1970	780	175	47960	29	13	55	525	406	406	406	1	0.2244
2	1971	622	86	47989	15	13	40	258	227	227	227	1	0.1383
2	1972	517	50	48004	3	11	24	150	145	145	145	1	0.0967
2	1973	589	62	48007	1	11	31	186	166	166	166	1	0.1053
2	1974	669	179	48008	1	11	32	537	407	407	407	1	0.2676
2	1975	951	288	48009	3	11	65	864	590	569	568	1	0.3028
2	1976	659	98	48012	5	12	37	294	253	253	253	1	0.1487
2	1977	689	156	48017	6	12	44	468	369	369	369	1	0.2264
2	1978	845	158	48023	37	12	64	474	385	385	385	1	0.1870
2	1979	652	56	48060	1	12	27	168	151	151	151	1	0.0859
2	1980	475	20	48061	4	12	13	60	69	69	69	1	0.0421
2	1981	473	24	48065	0	13	10	72	81	81	81	1	0.0507
2	1982	574	82	48065	2	13	16	246	195	195	195	1	0.1429
2	1983	1138	351	48067	10	13	66	1053	738	738	738	1	0.3084
2	1984	492	28	48077	7	13	13	84	93	93	93	1	0.0569
2	1985	495	31	48084	5	14	11	93	102	102	102	1	0.0626
2	1986	4135	136	48089	27	16	114	408	378	378	378	1	0.0329
2	1987	629	344	48116	1	10	24	1032	696	696	696	1	0.5469
2	1988	1551	48	48117	6	12	33	144	142	142	142	1	0.0309
2	1989	2503	106	48123	3	13	75	318	302	302	302	1	0.0423
2	1990	2632	144	48126	6	13	82	432	382	382	382	1	0.0547
2	1991	2737	241	48132	16	12	83	723	550	550	550	1	0.0881
2	1992	2411	86	48148	7	13	62	258	240	240	240	1	0.0357
2	1993	2275	75	48155	7	12	60	225	220	220	220	1	0.0330
2	1994	2632	150	48162	12	13	58	450	371	371	371	1	0.0570
2	1995	2415	81	48174	8	13	45	243	216	216	216	1	0.0335
2	1996	2608	287	48182	5	13	56	861	624	624	624	1	0.1100
2	1997	80	10	48187	0	11	5	30	39	39	39	1	0.1250
2	1998	2442	159	48187	5	14	76	477	416	416	416	1	0.0651
2	1999	2777	118	48192	15	14	63	354	324	324	324	1	0.0425
2	2000	2450	143	48207	12	11	71	429	383	383	383	1	0.0584
2	2001	2652	232	48219	9	13	67	696	535	535	535	1	0.0875
2	2002	2584	113	48228	8	14	59	339	306	306	306	1	0.0437
2	2003	2515	95	48236	6	13	53	285	262	262	262	1	0.0378
2	2004	2425	81	48242	2	15	36	243	224	224	224	1	0.0334
2	2005	1884	66	48244	1	13	48	198	207	207	207	1	0.0350
2	2006	2276	46	48245	3	14	34	138	147	147	147	1	0.0202
2	2007	80	12	48248	0	11	3	36	45	45	45	1	0.1500
2	2008	80	10	48248	2	11	5	30	39	39	39	1	0.1250
2	2009	119	18	48250	1	9	6	54	63	63	63	1	0.1513
2	2010	1718	99	48251	1	12	52	297	275	275	275	1	0.0576
2	2011	2448	205	48252	9	11	178	615	495	495	495	1	0.0837
2	2012	72335	72046	48261	0	11	17	216138	165759	165759	165759	1	0.9960
2	2013	3502	65	48261	4	16	34	195	191	191	191	1	0.0186
2	2014	3778	714	48265	4	13	117	2142	1428	1428	1428	1	0.1890
2	2015	122	9	48269	0	13	3	27	36	36	36	1	0.0738
2	2016	450	28	48269	0	11	20	84	93	93	93	1	0.0622
2	2017	373	18	48269	1	11	12	54	63	63	63	1	0.0483
2	2018	441	29	48270	1	13	15	87	96	96	96	1	0.0658
2	2019	472	26	48271	0	13	14	78	83	83	83	1	0.0551
2	2020	127	13	48271	2	13	4	39	48	48	48	1	0.1024
2	2021	315	35	48273	3	11	11	105	108	108	108	1	0.1111
2	2022	586	39	48276	7	11	27	117	126	126	126	1	0.0666
2	2023	455	31	48283	4	11	15	93	97	97	97	1	0.0681
2	2024	411	19	48287	2	12	12	57	66	66	66	1	0.0462
2	2025	475	44	48289	3	14	19	132	125	125	125	1	0.0926
2	2026	897	259	48292	1	13	49	777	556	558	558	1	0.2887
2	2027	653	33	48293	0	12	23	99	108	108	108	1	0.0505
2	2028	586	31	48293	1	14	22	93	102	102	102	1	0.0529
2	2029	682	81	48294	4	11	63	243	217	217	217	1	0.1188
2	2030	654	31	48298	2	12	22	93	102	102	102	1	0.0474
2	2031	656	32	48300	7	12	21	96	101	101	101	1	0.0488
2	2032	677	46	48307	6	13	19	138	133	133	133	1	0.0679
2	2033	689	51	48313	4	13	19	153	140	140	140	1	0.0740
2	2034	828	192	48317	5	14	30	576	426	426	426	1	0.2319
2	2035	690	50	48322	0	13	16	150	136	136	136	1	0.0725
2	2036	623	72	48322	3	14	21	216	180	180	180	1	0.1156
2	2037	646	77	48325	7	14	26	231	201	201	201	1	0.1192
2	2038	644	76	48332	5	14	26	228	190	190	190	1	0.1180
2	2039	736	154	48337	2	14	32	462	360	362	360	1	0.2092
