tu	pass	project	env	raw	cumulative_raw	p29_cum_wire	grz2_cum_wire	fastintern_cum_wire	zstd3_cum_wire	pred_cum_wire	grz2_group_closes
304	1	eigen	conan-gcc	4997543	1540817724	945932	680240	61765052	218453995	NA	0
305	1	eigen	conan-gcc	4997937	1545815661	946416	680240	61961809	219162265	NA	0
306	1	eigen	conan-gcc	4997921	1550813582	946506	680240	62158564	219870498	NA	0
307	1	eigen	conan-gcc	4998007	1555811589	946586	680240	62355351	220578740	NA	0
308	1	eigen	conan-gcc	4997503	1560809092	946663	680240	62552046	221286972	NA	0
309	1	eigen	conan-gcc	4985949	1565795041	947105	680240	62751139	221994647	NA	0
310	1	eigen	conan-gcc	4985949	1570780990	947710	680240	62947456	222702320	NA	0
311	1	eigen	conan-gcc	4985961	1575766951	948115	680240	63143770	223410000	NA	0
312	1	eigen	conan-gcc	4986177	1580753128	948179	680240	63340163	224117678	NA	0
313	1	eigen	conan-gcc	4985246	1585738374	948417	680240	63538422	224824595	NA	0
314	1	eigen	conan-gcc	4985224	1590723598	948952	680240	63734918	225531511	NA	0
315	1	eigen	conan-gcc	4985222	1595708820	949295	680240	63931431	226238428	NA	0
316	1	eigen	conan-gcc	4985222	1600694042	949361	680240	64127939	226945344	NA	0
317	1	eigen	conan-gcc	4985391	1605679433	949432	704221	64324480	227652276	NA	1
318	1	eigen	conan-gcc	4985240	1610664673	949502	704221	64520985	228359193	NA	0
319	1	eigen	conan-gcc	4985224	1615649897	949571	704221	64717472	229066104	NA	0
320	1	eigen	conan-gcc	4985240	1620635137	949638	704221	64913974	229773023	NA	0
321	1	eigen	conan-gcc	5087001	1625722138	951028	704221	65130316	230494104	NA	0
