tu	pass	project	env	raw	cumulative_raw	p29_cum_wire	grz2_cum_wire	fastintern_cum_wire	zstd3_cum_wire	pred_cum_wire	grz2_group_closes
113	3	fmt	conan-gcc	3301706	291353224	1021964	676652	14482507	45887132	2022415	0
114	3	fmt	conan-gcc	4773753	296126977	1021979	676652	14669343	46489891	2023979	0
115	3	fmt	conan-gcc	3334693	299461670	1021994	676652	14818330	47015227	2025244	0
116	3	fmt	conan-gcc	3078789	302540459	1022009	676652	14961473	47520548	2026746	0
117	3	fmt	conan-gcc	2172319	304712778	1022024	676652	15063331	47864442	2027943	0
118	3	fmt	conan-gcc	3139401	307852179	1022039	676652	15208904	48380204	2029292	0
119	3	fmt	conan-gcc	1805061	309657240	1022054	676652	15293522	48674689	2030086	0
120	3	fmt	conan-gcc	1844672	311501912	1022069	676652	15380680	48977347	2031021	0
121	3	fmt	conan-gcc	3402104	314904016	1022084	676652	15535652	49518008	2032653	0
122	3	fmt	conan-gcc	3703464	318607480	1022099	676652	15708133	50099919	2034320	0
123	3	fmt	conan-gcc	3791584	322399064	1022114	676652	15876411	50663596	2035848	0
124	3	fmt	conan-gcc	3111615	325510679	1022129	676652	16014621	51136572	2037221	0
125	3	fmt	conan-gcc	2690519	328201198	1022144	676652	16139440	51568614	2038344	0
126	3	fmt	conan-gcc	2942364	331143562	1022159	676652	16274491	52046884	2039810	0
127	3	fmt	conan-gcc	2172319	333315881	1022174	676652	16376349	52390778	2041007	0
128	3	fmt	conan-gcc	3139401	336455282	1022189	676652	16521922	52906540	2042356	0
129	3	fmt	conan-gcc	1805061	338260343	1022204	676652	16606540	53201025	2043150	0
130	3	fmt	conan-gcc	1844672	340105015	1022219	676652	16693698	53503683	2044085	0
131	3	fmt	conan-gcc	3313961	343418976	1022234	676652	16844981	54040139	2045537	0
132	3	fmt	conan-gcc	2172319	345591295	1022249	676652	16946839	54384033	2046734	0
133	3	fmt	conan-gcc	3139401	348730696	1022264	676652	17092412	54899795	2048083	0
134	3	fmt	conan-gcc	1805061	350535757	1022279	676652	17177030	55194280	2048877	0
135	3	fmt	conan-gcc	1844672	352380429	1022294	676652	17264188	55496938	2049812	0
136	3	fmt	conan-gcc	3650891	356031320	1022309	676652	17435076	56067671	2051413	0
137	3	fmt	conan-gcc	3266776	359298096	1022324	676652	17585942	56604810	2052898	0
138	3	fmt	conan-gcc	2172319	361470415	1022339	676652	17687800	56948704	2054095	0
139	3	fmt	conan-gcc	3139401	364609816	1022354	676652	17833373	57464466	2055444	0
140	3	fmt	conan-gcc	1805061	366414877	1022369	676652	17917991	57758951	2056238	0
141	3	fmt	conan-gcc	1844672	368259549	1022384	676652	18005149	58061609	2057173	0
142	3	fmt	conan-gcc	3712453	371972002	1022399	676652	18177860	58641411	2058809	0
143	3	fmt	conan-gcc	2134838	374106840	1022414	676652	18275437	58982061	2059932	0
144	3	fmt	conan-gcc	1476591	375583431	1022429	676652	18342139	59212095	2060837	0
145	3	fmt	conan-gcc	3195315	378778746	1022444	676652	18487492	59713424	2062229	0
146	3	fmt	conan-gcc	1789458	380568204	1022459	676652	18570909	60004385	2062946	0
147	3	fmt	conan-gcc	2172319	382740523	1022474	676652	18672767	60348279	2064143	0
148	3	fmt	conan-gcc	3060711	385801234	1022489	676652	18814963	60840318	2065368	0
149	3	fmt	conan-gcc	1551542	387352776	1022504	676652	18887577	61086926	2066164	0
150	3	fmt	conan-gcc	3357729	390710505	1022519	676652	19038204	61603911	2067736	0
151	3	fmt	conan-gcc	81786	390792291	1022534	676652	19040944	61615950	2067931	0
152	3	fmt	conan-gcc	3321090	394113381	1022549	676652	19195376	62151732	2069461	0
153	4	fmt	conan-gcc	1789458	395902839	1022564	676652	19278793	62442693	2070178	0
154	4	fmt	conan-gcc	1305369	397208208	1022579	676652	19337828	62648105	2070903	0
155	4	fmt	conan-gcc	206480	397414688	1022594	676652	19346266	62684873	2071081	0
156	4	fmt	conan-gcc	2172319	399587007	1022609	676652	19448124	63028767	2072278	0
157	4	fmt	conan-gcc	3060711	402647718	1022624	676652	19590320	63520806	2073503	0
158	4	fmt	conan-gcc	1551542	404199260	1022639	676652	19662934	63767414	2074299	0
159	4	fmt	conan-gcc	2730188	406929448	1022654	676652	19787583	64199333	2075538	0
160	4	fmt	conan-gcc	3300655	410230103	1022669	676652	19932080	64689775	2076841	0
161	4	fmt	conan-gcc	2263483	412493586	1022684	676652	20038572	65052562	2077924	0
162	4	fmt	conan-gcc	3765404	416258990	1022699	676652	20203012	65596921	2079352	0
163	4	fmt	conan-gcc	3163655	419422645	1022714	676652	20348056	66099507	2080625	0
164	4	fmt	conan-gcc	3301706	422724351	1022729	676652	20494691	66604376	2081871	0
165	4	fmt	conan-gcc	4773753	427498104	1022744	676652	20681527	67207135	2083435	0
166	4	fmt	conan-gcc	3334693	430832797	1022759	676652	20830514	67732471	2084700	0
167	4	fmt	conan-gcc	3078789	433911586	1022774	676652	20973657	68237792	2086202	0
168	4	fmt	conan-gcc	2172319	436083905	1022789	676652	21075515	68581686	2087399	0
169	4	fmt	conan-gcc	3139401	439223306	1022804	676652	21221088	69097448	2088748	0
170	4	fmt	conan-gcc	1805061	441028367	1022819	676652	21305706	69391933	2089542	0
171	4	fmt	conan-gcc	1844672	442873039	1022834	676652	21392864	69694591	2090477	0
172	4	fmt	conan-gcc	3402104	446275143	1022849	676652	21547836	70235252	2092109	0
173	4	fmt	conan-gcc	3703464	449978607	1022864	676652	21720317	70817163	2093776	0
174	4	fmt	conan-gcc	3791584	453770191	1022879	676652	21888595	71380840	2095304	0
175	4	fmt	conan-gcc	3111615	456881806	1022894	676652	22026805	71853816	2096677	0
176	4	fmt	conan-gcc	2690519	459572325	1022909	676652	22151624	72285858	2097800	0
177	4	fmt	conan-gcc	2942364	462514689	1022924	676652	22286675	72764128	2099266	0
178	4	fmt	conan-gcc	2172319	464687008	1022939	676652	22388533	73108022	2100463	0
179	4	fmt	conan-gcc	3139401	467826409	1022954	676652	22534106	73623784	2101812	0
180	4	fmt	conan-gcc	1805061	469631470	1022969	676652	22618724	73918269	2102606	0
181	4	fmt	conan-gcc	1844672	471476142	1022984	676652	22705882	74220927	2103541	0
182	4	fmt	conan-gcc	3313961	474790103	1022999	676652	22857165	74757383	2104993	0
183	4	fmt	conan-gcc	2172319	476962422	1023014	676652	22959023	75101277	2106190	0
184	4	fmt	conan-gcc	3139401	480101823	1023029	676652	23104596	75617039	2107539	0
185	4	fmt	conan-gcc	1805061	481906884	1023044	676652	23189214	75911524	2108333	0
186	4	fmt	conan-gcc	1844672	483751556	1023059	676652	23276372	76214182	2109268	0
187	4	fmt	conan-gcc	3650891	487402447	1023074	676652	23447260	76784915	2110869	0
188	4	fmt	conan-gcc	3266776	490669223	1023089	676652	23598126	77322054	2112354	0
189	4	fmt	conan-gcc	2172319	492841542	1023104	676652	23699984	77665948	2113551	0
190	4	fmt	conan-gcc	3139401	495980943	1023119	676652	23845557	78181710	2114900	0
191	4	fmt	conan-gcc	1805061	497786004	1023134	676652	23930175	78476195	2115694	0
192	4	fmt	conan-gcc	1844672	499630676	1023149	676652	24017333	78778853	2116629	0
193	4	fmt	conan-gcc	3712453	503343129	1023164	676652	24190044	79358655	2118265	0
194	4	fmt	conan-gcc	2134838	505477967	1023179	676652	24287621	79699305	2119388	0
195	4	fmt	conan-gcc	1476591	506954558	1023194	676652	24354323	79929339	2120293	0
196	4	fmt	conan-gcc	3195315	510149873	1023209	676652	24499676	80430668	2121685	0
197	4	fmt	conan-gcc	1789458	511939331	1023224	676652	24583093	80721629	2122402	0
198	4	fmt	conan-gcc	2172319	514111650	1023239	676652	24684951	81065523	2123599	0
199	4	fmt	conan-gcc	3060711	517172361	1023254	676652	24827147	81557562	2124824	0
200	4	fmt	conan-gcc	1551542	518723903	1023269	676652	24899761	81804170	2125620	0
201	4	fmt	conan-gcc	3357729	522081632	1023284	676652	25050388	82321155	2127192	0
202	4	fmt	conan-gcc	81786	522163418	1023299	676652	25053128	82333194	2127387	0
203	4	fmt	conan-gcc	3321090	525484508	1023335	677634	25207560	82868976	2128917	1
